Epoch,Learning_rate,Train_Energy_RMSE (eV/atom),Valid_Energy_RMSE (eV/atom),Train_Force_RMSE (eV/Å),Valid_Force_RMSE (eV/Å),Train_Stress_RMSE (kbar),Valid_Stress_RMSE (kbar),Train_Energy_MAE (eV/atom),Valid_Energy_MAE (eV/atom),Train_Force_MAE (eV/Å),Valid_Force_MAE (eV/Å),Train_Stress_MAE (kbar),Valid_Stress_MAE (kbar),Train_Energy_Loss,Valid_Energy_Loss,Train_Force_Loss,Valid_Force_Loss,Train_Stress_Loss,Valid_Stress_Loss,Train_TotalLoss,Valid_TotalLoss
245,0.004000,0.387278,0.679360,1.749996,0.728500,148.446791,152.274381,0.026129,0.038730,0.056341,0.069881,4.677182,6.281287,0.000220,0.000345,0.000515,0.000655,0.046734,0.062901,0.001203,0.001628
246,0.004000,0.387231,0.677706,1.797205,1.692351,143.262485,149.454642,0.025867,0.041373,0.055649,0.071185,4.609338,6.304493,0.000217,0.000369,0.000509,0.000662,0.046056,0.063138,0.001187,0.001663
247,0.004000,0.386646,0.678451,1.707872,0.696991,148.865703,145.437576,0.025989,0.038482,0.055730,0.068416,4.654717,6.087092,0.000219,0.000342,0.000509,0.000639,0.046508,0.060960,0.001192,0.001590
248,0.004000,0.387836,0.679163,1.826111,3.403934,145.563813,142.671744,0.026323,0.038412,0.056759,0.073988,4.664389,6.193765,0.000222,0.000342,0.000520,0.000680,0.046606,0.062030,0.001208,0.001642
249,0.004000,0.387086,0.679556,1.794903,2.480785,152.940389,152.865174,0.026373,0.040909,0.056393,0.072704,4.709865,6.188820,0.000222,0.000365,0.000516,0.000673,0.047067,0.061976,0.001209,0.001658
250,0.004000,0.386662,0.678149,1.701841,0.501628,144.343561,146.955196,0.025828,0.037202,0.055140,0.068889,4.585904,6.260791,0.000217,0.000331,0.000503,0.000646,0.045820,0.062700,0.001178,0.001604
251,0.004000,0.388497,0.677894,1.719692,0.562433,151.319129,151.013769,0.026430,0.038362,0.055989,0.068883,4.710888,6.189157,0.000223,0.000341,0.000511,0.000647,0.047075,0.061975,0.001205,0.001608
252,0.004000,0.386545,0.681753,1.832154,3.275064,143.970666,152.750886,0.025916,0.038709,0.056189,0.073809,4.614749,6.318023,0.000218,0.000344,0.000514,0.000681,0.046106,0.063270,0.001193,0.001658
253,0.002000,0.384667,0.677236,1.680030,1.440554,141.903396,150.471819,0.022507,0.036656,0.050005,0.066276,4.176899,5.946413,0.000186,0.000326,0.000453,0.000614,0.041729,0.059553,0.001057,0.001535
254,0.002000,0.384347,0.678518,1.642123,1.192131,135.396824,159.193742,0.021989,0.036363,0.048376,0.065687,3.955772,6.005676,0.000181,0.000323,0.000437,0.000610,0.039520,0.060144,0.001013,0.001535
255,0.002000,0.384105,0.677182,1.640201,1.384935,136.837219,147.154440,0.021832,0.036050,0.048048,0.065899,3.936047,6.014564,0.000180,0.000320,0.000434,0.000611,0.039323,0.060233,0.001007,0.001533
256,0.002000,0.384441,0.676658,1.659501,1.748701,135.363062,145.063019,0.021855,0.035409,0.048302,0.066393,3.941031,5.854715,0.000180,0.000314,0.000437,0.000614,0.039375,0.058637,0.001010,0.001515
257,0.002000,0.384051,0.678017,1.649671,2.624152,137.098544,150.713448,0.021781,0.036067,0.048108,0.068578,3.934330,5.937359,0.000179,0.000320,0.000434,0.000631,0.039303,0.059461,0.001006,0.001546
258,0.002000,0.384530,0.678066,1.653525,2.359950,135.613814,155.330570,0.021794,0.035686,0.048074,0.067387,3.918314,5.935266,0.000180,0.000317,0.000434,0.000621,0.039145,0.059439,0.001005,0.001532
259,0.002000,0.383768,0.677044,1.642445,2.107968,136.666535,148.843595,0.021667,0.036096,0.047748,0.067206,3.918689,5.923581,0.000178,0.000320,0.000431,0.000620,0.039150,0.059324,0.001001,0.001533
260,0.002000,0.384368,0.678207,1.655249,1.240794,136.284472,155.097623,0.021817,0.035202,0.047954,0.065110,3.935815,5.924501,0.000180,0.000312,0.000433,0.000604,0.039319,0.059334,0.001006,0.001509
261,0.002000,0.384024,0.678323,1.647214,2.387439,136.148291,151.887920,0.021610,0.035586,0.047618,0.068309,3.909453,5.987160,0.000178,0.000316,0.000429,0.000630,0.039059,0.059962,0.000998,0.001546
262,0.002000,0.384234,0.677546,1.643918,2.384312,137.288678,156.583900,0.021710,0.035896,0.047658,0.067295,3.922278,5.905711,0.000179,0.000318,0.000430,0.000620,0.039184,0.059145,0.001000,0.001530
263,0.002000,0.383963,0.678103,1.672649,1.175554,136.008853,149.173333,0.021570,0.036017,0.047772,0.065763,3.888692,5.905985,0.000178,0.000319,0.000431,0.000611,0.038850,0.059151,0.000998,0.001522
264,0.002000,0.384386,0.677705,1.657957,1.710093,136.303314,155.642593,0.021568,0.035690,0.047614,0.067314,3.894083,5.988962,0.000178,0.000317,0.000429,0.000624,0.038902,0.059973,0.000996,0.001541
265,0.002000,0.383517,0.678879,1.647014,2.209267,135.794007,154.853209,0.021476,0.035581,0.047471,0.067181,3.880812,5.896059,0.000177,0.000316,0.000428,0.000618,0.038773,0.059051,0.000992,0.001525
266,0.002000,0.383880,0.677062,1.648719,1.639205,135.879539,153.518074,0.021471,0.035754,0.047415,0.067135,3.879810,5.945273,0.000177,0.000317,0.000427,0.000624,0.038760,0.059541,0.000992,0.001536
267,0.002000,0.383932,0.678097,1.641827,1.026441,134.789010,155.723683,0.021356,0.035741,0.047158,0.065575,3.851580,5.989576,0.000175,0.000317,0.000425,0.000610,0.038479,0.059985,0.000985,0.001527
268,0.002000,0.383708,0.677246,1.646599,0.872749,135.326907,153.272964,0.021366,0.035442,0.047125,0.065562,3.856604,5.912393,0.000176,0.000314,0.000425,0.000612,0.038528,0.059212,0.000985,0.001519
269,0.002000,0.383819,0.677286,1.662697,1.764278,136.835701,152.675849,0.021386,0.035501,0.047427,0.066167,3.857344,5.957685,0.000176,0.000315,0.000428,0.000611,0.038538,0.059666,0.000989,0.001523
270,0.002000,0.383623,0.676338,1.651156,1.204063,135.352101,143.346312,0.021274,0.036449,0.047105,0.066183,3.858975,5.884389,0.000175,0.000324,0.000425,0.000616,0.038551,0.058930,0.000985,0.001529
271,0.002000,0.384002,0.678147,1.663557,2.104366,136.627386,160.429747,0.021360,0.035201,0.047144,0.066871,3.865662,6.009589,0.000176,0.000312,0.000425,0.000617,0.038620,0.060186,0.000987,0.001530
272,0.002000,0.383749,0.677491,1.642671,1.146262,135.440475,157.751287,0.021440,0.036434,0.047168,0.066294,3.864108,6.005708,0.000176,0.000323,0.000425,0.000617,0.038602,0.060139,0.000987,0.001542
273,0.002000,0.383951,0.678031,1.644266,2.462531,136.893275,155.993775,0.021233,0.036190,0.046839,0.067247,3.860597,5.937946,0.000174,0.000320,0.000421,0.000618,0.038568,0.059467,0.000981,0.001533
274,0.002000,0.383497,0.677601,1.636219,2.507153,134.523226,154.376506,0.021309,0.035579,0.046902,0.068613,3.847209,5.949995,0.000175,0.000316,0.000422,0.000633,0.038432,0.059585,0.000982,0.001545
275,0.002000,0.383785,0.677443,1.643657,2.483789,134.547123,160.258825,0.021285,0.036196,0.047047,0.068152,3.830242,6.222289,0.000175,0.000321,0.000424,0.000627,0.038264,0.062306,0.000981,0.001571
276,0.002000,0.383526,0.677049,1.661005,1.406502,136.206594,142.327872,0.021150,0.036390,0.046889,0.065614,3.855812,5.849169,0.000174,0.000322,0.000422,0.000609,0.038519,0.058584,0.000981,0.001517
277,0.002000,0.383300,0.676991,1.648283,1.447651,136.359295,156.856818,0.021035,0.035566,0.046800,0.065683,3.832089,5.898222,0.000173,0.000315,0.000421,0.000609,0.038281,0.059068,0.000977,0.001515
278,0.002000,0.383448,0.676950,1.638193,1.887548,134.885611,141.590112,0.021192,0.035162,0.046611,0.067042,3.821490,5.784949,0.000174,0.000312,0.000419,0.000621,0.038175,0.057941,0.000975,0.001512
279,0.002000,0.383243,0.677772,1.665052,1.679843,136.833774,155.397874,0.021170,0.035853,0.046974,0.066140,3.866359,5.953270,0.000174,0.000319,0.000423,0.000612,0.038625,0.059619,0.000983,0.001526
280,0.002000,0.383470,0.676595,1.649880,1.678280,135.000667,149.812626,0.021122,0.034798,0.046615,0.066808,3.810191,5.968692,0.000173,0.000308,0.000419,0.000619,0.038063,0.059774,0.000973,0.001525
281,0.002000,0.383607,0.678593,1.643493,2.211623,136.313553,159.958853,0.021060,0.035368,0.046619,0.067088,3.833389,5.920104,0.000173,0.000314,0.000420,0.000618,0.038295,0.059290,0.000975,0.001525
282,0.002000,0.383475,0.676789,1.632915,1.183169,134.803631,152.687910,0.021028,0.035308,0.046457,0.065139,3.804738,5.946203,0.000173,0.000313,0.000418,0.000604,0.038007,0.059549,0.000970,0.001513
283,0.002000,0.383234,0.676969,1.641433,1.264545,136.104750,158.010674,0.021088,0.035373,0.046514,0.065268,3.843347,5.958874,0.000173,0.000314,0.000419,0.000606,0.038393,0.059673,0.000976,0.001516
284,0.002000,0.383458,0.677269,1.641449,1.139038,135.911572,151.818404,0.021132,0.035450,0.046548,0.065246,3.838087,5.899021,0.000173,0.000314,0.000419,0.000606,0.038342,0.059081,0.000976,0.001512
285,0.002000,0.383094,0.676285,1.648549,1.734977,134.862981,156.406538,0.021030,0.035368,0.046508,0.066200,3.809171,5.999125,0.000173,0.000314,0.000419,0.000612,0.038054,0.060075,0.000972,0.001526
286,0.002000,0.383281,0.677394,1.644830,1.219016,137.790200,157.376121,0.021034,0.035144,0.046380,0.065223,3.824030,6.001988,0.000173,0.000312,0.000417,0.000605,0.038203,0.060108,0.000972,0.001518
287,0.002000,0.383475,0.677390,1.636348,2.431043,135.711749,150.779316,0.021028,0.035263,0.046521,0.067389,3.821706,5.880722,0.000173,0.000313,0.000418,0.000620,0.038177,0.058894,0.000973,0.001522
288,0.002000,0.383165,0.677799,1.643252,1.414000,135.284340,156.750336,0.020956,0.036096,0.046322,0.066113,3.811834,5.943317,0.000172,0.000320,0.000417,0.000614,0.038080,0.059523,0.000969,0.001529
289,0.002000,0.383311,0.676849,1.650562,1.433862,133.916640,157.474835,0.020919,0.035074,0.046405,0.066173,3.776133,6.026419,0.000171,0.000311,0.000417,0.000613,0.037722,0.060346,0.000966,0.001528
290,0.002000,0.383020,0.677426,1.634531,1.512016,138.688281,152.928968,0.020895,0.035793,0.046045,0.065212,3.806316,5.896808,0.000171,0.000317,0.000414,0.000603,0.038025,0.059059,0.000965,0.001510
291,0.002000,0.383457,0.676283,1.637757,1.472145,134.690628,151.089197,0.020892,0.035544,0.046119,0.065933,3.786725,5.980868,0.000171,0.000315,0.000415,0.000611,0.037830,0.059895,0.000964,0.001525
292,0.002000,0.382953,0.678281,1.661167,1.706462,135.107449,158.748872,0.020898,0.036124,0.046218,0.066321,3.783001,5.970457,0.000171,0.000320,0.000416,0.000614,0.037791,0.059792,0.000965,0.001532
293,0.002000,0.382995,0.676640,1.638917,1.462217,135.228048,151.982369,0.020825,0.035433,0.046093,0.066080,3.781500,5.921200,0.000171,0.000314,0.000414,0.000613,0.037775,0.059296,0.000963,0.001520
294,0.002000,0.383043,0.677878,1.662166,1.777581,136.295186,157.917749,0.020873,0.035396,0.046147,0.066080,3.785106,5.977487,0.000171,0.000314,0.000415,0.000610,0.037812,0.059863,0.000964,0.001523
295,0.002000,0.383366,0.676000,1.648119,1.562418,136.262264,151.013312,0.020893,0.036085,0.046132,0.066835,3.801361,6.045245,0.000171,0.000320,0.000415,0.000620,0.037973,0.060537,0.000966,0.001545
296,0.002000,0.382807,0.677307,1.641134,1.161193,134.680659,143.494772,0.020838,0.035538,0.046141,0.065227,3.782657,5.903683,0.000171,0.000315,0.000415,0.000606,0.037789,0.059128,0.000963,0.001512
297,0.002000,0.382996,0.677551,1.653263,1.326119,135.979194,160.403516,0.020881,0.035833,0.046119,0.067241,3.806477,6.101306,0.000171,0.000318,0.000415,0.000625,0.038025,0.061094,0.000966,0.001554
298,0.002000,0.383436,0.677046,1.666189,1.793072,135.044031,147.344091,0.020989,0.035630,0.046279,0.065957,3.800135,5.911722,0.000172,0.000315,0.000417,0.000609,0.037962,0.059208,0.000968,0.001517
299,0.002000,0.382979,0.677074,1.639263,1.296589,135.999560,157.136433,0.020852,0.035447,0.046056,0.066044,3.786879,5.979018,0.000171,0.000314,0.000414,0.000614,0.037828,0.059875,0.000963,0.001527
300,0.002000,0.382971,0.678281,1.671975,1.734726,134.302973,159.280291,0.020883,0.035202,0.046316,0.065775,3.793449,5.944191,0.000171,0.000312,0.000417,0.000608,0.037896,0.059528,0.000967,0.001515
301,0.002000,0.383564,0.677677,1.635952,0.921572,136.150016,153.019351,0.020838,0.036210,0.045887,0.064734,3.785445,5.915994,0.000171,0.000321,0.000412,0.000602,0.037814,0.059246,0.000961,0.001515
302,0.002000,0.382891,0.676261,1.637847,2.416949,135.166442,151.666293,0.020795,0.035135,0.045845,0.067946,3.766157,5.928875,0.000170,0.000312,0.000412,0.000626,0.037623,0.059379,0.000958,0.001531
303,0.002000,0.382874,0.677762,1.646138,1.013869,135.585840,156.565643,0.020858,0.036336,0.045934,0.064929,3.784892,5.977161,0.000171,0.000322,0.000413,0.000604,0.037809,0.059858,0.000962,0.001524
304,0.002000,0.383044,0.676570,1.655773,1.816456,134.467985,146.328002,0.020731,0.036031,0.045889,0.066766,3.762482,5.865070,0.000170,0.000319,0.000412,0.000617,0.037586,0.058738,0.000958,0.001524
305,0.002000,0.382824,0.677765,1.639362,2.193298,136.016753,155.416909,0.020783,0.035923,0.045904,0.067221,3.771432,6.018575,0.000170,0.000318,0.000413,0.000620,0.037674,0.060270,0.000960,0.001541
306,0.002000,0.382670,0.677225,1.635518,2.338148,134.606852,154.815162,0.020668,0.035773,0.045753,0.067347,3.775654,6.070459,0.000169,0.000318,0.000411,0.000620,0.037716,0.060790,0.000957,0.001546
307,0.002000,0.383103,0.677170,1.634080,0.978884,137.999237,145.886598,0.020712,0.034672,0.045506,0.064765,3.769138,5.883259,0.000170,0.000307,0.000408,0.000601,0.037652,0.058919,0.000955,0.001497
308,0.002000,0.382328,0.676509,1.659815,1.913929,134.511351,154.531881,0.020639,0.035292,0.045790,0.066701,3.766879,5.950520,0.000169,0.000313,0.000411,0.000616,0.037629,0.059591,0.000957,0.001525
309,0.002000,0.383079,0.676662,1.645068,1.979793,134.831559,154.512202,0.020877,0.035137,0.045989,0.066557,3.798937,5.979747,0.000171,0.000312,0.000413,0.000615,0.037952,0.059880,0.000964,0.001525
310,0.002000,0.382570,0.676904,1.644487,1.204801,134.740345,149.487580,0.020609,0.034744,0.045745,0.065037,3.760290,6.018237,0.000169,0.000308,0.000411,0.000602,0.037566,0.060269,0.000955,0.001513
311,0.002000,0.382518,0.678078,1.653121,2.507644,134.578449,153.461164,0.020693,0.036150,0.045780,0.068402,3.763013,6.045758,0.000169,0.000321,0.000411,0.000631,0.037591,0.060546,0.000957,0.001557
312,0.002000,0.382791,0.675718,1.641902,1.157696,135.091172,151.925820,0.020656,0.034766,0.045786,0.066055,3.774897,6.114754,0.000169,0.000308,0.000411,0.000613,0.037710,0.061231,0.000957,0.001533
313,0.002000,0.382549,0.677749,1.644670,1.295382,134.447849,153.005077,0.020738,0.035517,0.045759,0.064890,3.756834,5.962233,0.000170,0.000315,0.000411,0.000602,0.037529,0.059707,0.000956,0.001514
314,0.002000,0.382287,0.675753,1.630121,0.982642,136.964057,148.376828,0.020544,0.035152,0.045516,0.065538,3.774046,6.139536,0.000168,0.000312,0.000409,0.000609,0.037701,0.061476,0.000954,0.001535
315,0.002000,0.382610,0.678022,1.629096,1.108084,134.362545,150.226677,0.020711,0.037415,0.045486,0.064948,3.765072,5.974135,0.000170,0.000331,0.000408,0.000603,0.037610,0.059825,0.000954,0.001532
316,0.002000,0.382687,0.677214,1.668121,1.433166,136.516226,156.013552,0.020690,0.035184,0.045921,0.066486,3.773924,6.004289,0.000169,0.000312,0.000413,0.000617,0.037701,0.060128,0.000959,0.001530
317,0.002000,0.382501,0.677395,1.635772,1.214242,135.296001,151.846505,0.020698,0.034968,0.045574,0.065141,3.768028,5.936801,0.000170,0.000310,0.000409,0.000604,0.037642,0.059454,0.000955,0.001509
318,0.002000,0.382625,0.676433,1.646235,1.490087,135.066434,153.771856,0.020539,0.035145,0.045671,0.066736,3.764882,6.069399,0.000168,0.000312,0.000410,0.000619,0.037609,0.060778,0.000954,0.001539
319,0.002000,0.382188,0.676925,1.642479,1.285461,134.263874,152.505537,0.020629,0.036017,0.045474,0.064874,3.739980,5.933662,0.000169,0.000318,0.000408,0.000601,0.037361,0.059424,0.000951,0.001513
320,0.002000,0.382565,0.676292,1.647913,1.564609,137.125961,151.541309,0.020559,0.035042,0.045524,0.066318,3.791323,5.941375,0.000168,0.000311,0.000409,0.000615,0.037875,0.059495,0.000956,0.001521
321,0.002000,0.381858,0.677040,1.644657,1.306406,133.850269,150.822041,0.020552,0.035447,0.045456,0.065606,3.728020,5.976701,0.000168,0.000314,0.000408,0.000609,0.037242,0.059854,0.000948,0.001521
322,0.002000,0.382516,0.676838,1.643197,2.237237,138.393419,153.487255,0.020575,0.035114,0.045626,0.067807,3.777233,5.986207,0.000168,0.000311,0.000410,0.000625,0.037733,0.059944,0.000955,0.001536
323,0.002000,0.382347,0.677856,1.646533,1.016935,133.829775,148.940037,0.020578,0.035585,0.045523,0.064895,3.729714,5.886881,0.000168,0.000315,0.000409,0.000603,0.037258,0.058953,0.000950,0.001507
324,0.002000,0.382384,0.677536,1.660956,1.812806,136.117699,149.436796,0.020497,0.035165,0.045337,0.066267,3.757953,5.914726,0.000168,0.000312,0.000407,0.000613,0.037541,0.059236,0.000950,0.001517
325,0.002000,0.382604,0.677039,1.627029,0.706225,134.047379,150.038485,0.020520,0.035988,0.045071,0.063879,3.737043,5.898943,0.000168,0.000319,0.000404,0.000594,0.037332,0.059072,0.000945,0.001503
326,0.002000,0.382114,0.676494,1.651301,1.468925,135.474760,151.926398,0.020576,0.035202,0.045363,0.066988,3.763052,6.097497,0.000168,0.000312,0.000407,0.000622,0.037593,0.061059,0.000951,0.001545
327,0.002000,0.382216,0.677873,1.635148,1.244167,134.524223,151.372764,0.020473,0.035408,0.045033,0.064672,3.711767,5.965763,0.000167,0.000313,0.000404,0.000599,0.037078,0.059741,0.000942,0.001510
328,0.002000,0.382050,0.676832,1.649109,1.514371,134.689357,152.445164,0.020462,0.035600,0.045470,0.066907,3.755861,6.044027,0.000167,0.000316,0.000409,0.000621,0.037523,0.060526,0.000951,0.001542
329,0.002000,0.382133,0.676541,1.649044,1.463522,133.842700,149.290611,0.020500,0.035508,0.045289,0.065776,3.733343,5.959212,0.000168,0.000314,0.000406,0.000610,0.037293,0.059674,0.000947,0.001521
330,0.002000,0.381764,0.677664,1.635821,0.949107,136.283688,161.958515,0.020451,0.035305,0.045286,0.064402,3.749427,6.022503,0.000167,0.000313,0.000406,0.000599,0.037457,0.060308,0.000948,0.001515
331,0.002000,0.382223,0.676896,1.635727,1.274058,133.876421,149.635662,0.020492,0.035100,0.045156,0.065732,3.714416,5.955517,0.000168,0.000310,0.000405,0.000611,0.037105,0.059642,0.000944,0.001518
332,0.002000,0.382276,0.676824,1.656946,1.586596,135.898330,159.910447,0.020615,0.035117,0.045569,0.065694,3.763435,5.953141,0.000169,0.000311,0.000409,0.000608,0.037597,0.059613,0.000954,0.001515
333,0.002000,0.381891,0.676679,1.650841,1.418541,133.681253,149.751873,0.020435,0.034933,0.045154,0.066045,3.709432,5.954465,0.000167,0.000309,0.000405,0.000613,0.037056,0.059630,0.000943,0.001518
334,0.002000,0.382202,0.676949,1.649753,1.657972,135.484984,161.721246,0.020435,0.035641,0.045076,0.066164,3.741971,6.035604,0.000167,0.000316,0.000404,0.000612,0.037381,0.060441,0.000945,0.001532
335,0.002000,0.382174,0.677405,1.657424,1.552924,135.021147,151.940671,0.020447,0.034703,0.045389,0.065112,3.733545,5.911179,0.000167,0.000307,0.000407,0.000602,0.037298,0.059196,0.000947,0.001501
336,0.002000,0.382048,0.676191,1.639839,1.187751,133.667189,156.775722,0.020522,0.035361,0.045327,0.065548,3.723216,6.088880,0.000168,0.000314,0.000407,0.000609,0.037195,0.060970,0.000946,0.001532
337,0.002000,0.382250,0.677215,1.639586,1.426373,135.439719,154.162932,0.020435,0.035208,0.045138,0.065094,3.731815,5.956791,0.000167,0.000311,0.000405,0.000603,0.037280,0.059654,0.000945,0.001511
338,0.002000,0.382058,0.677423,1.634828,1.016740,134.348158,155.204937,0.020448,0.037358,0.044985,0.064981,3.727976,5.952389,0.000167,0.000332,0.000403,0.000604,0.037241,0.059604,0.000943,0.001532
339,0.002000,0.382082,0.676623,1.664020,1.636564,134.348440,153.510533,0.020471,0.034852,0.045328,0.065473,3.728424,5.924467,0.000167,0.000309,0.000407,0.000605,0.037245,0.059331,0.000947,0.001507
340,0.002000,0.381660,0.676109,1.633678,1.458551,135.068913,151.002578,0.020473,0.034727,0.045158,0.065827,3.733732,5.948560,0.000167,0.000308,0.000405,0.000610,0.037297,0.059570,0.000945,0.001513
341,0.002000,0.382517,0.676705,1.646050,1.663522,134.369160,156.627821,0.020446,0.035088,0.045077,0.066362,3.726781,6.016920,0.000167,0.000310,0.000405,0.000615,0.037228,0.060250,0.000944,0.001527
342,0.002000,0.382035,0.677083,1.631684,1.240936,136.747437,160.187747,0.020452,0.035000,0.044889,0.065595,3.741044,6.095246,0.000167,0.000310,0.000402,0.000608,0.037369,0.061032,0.000943,0.001529
343,0.002000,0.382268,0.676774,1.648788,1.712117,134.391997,154.422086,0.020405,0.035035,0.045148,0.066183,3.713182,5.941171,0.000167,0.000310,0.000405,0.000613,0.037096,0.059492,0.000943,0.001519
344,0.002000,0.381701,0.677135,1.643793,1.143075,134.400403,161.655780,0.020401,0.035082,0.045133,0.065447,3.710966,6.022149,0.000167,0.000311,0.000405,0.000607,0.037069,0.060302,0.000942,0.001521
345,0.002000,0.381922,0.678612,1.654498,2.540085,134.792759,156.338100,0.020281,0.036023,0.045113,0.067826,3.719428,5.931209,0.000166,0.000319,0.000405,0.000624,0.037155,0.059395,0.000942,0.001537
346,0.002000,0.381524,0.676224,1.635914,0.980340,135.787311,153.315794,0.020283,0.035274,0.044826,0.064926,3.730628,5.927453,0.000166,0.000313,0.000402,0.000605,0.037266,0.059356,0.000940,0.001511
347,0.002000,0.381665,0.677688,1.653168,1.183205,134.005208,154.640100,0.020328,0.035633,0.045104,0.065314,3.704951,6.001695,0.000166,0.000315,0.000405,0.000606,0.037013,0.060100,0.000941,0.001523
348,0.002000,0.381887,0.675596,1.639931,1.378908,136.169232,148.973249,0.020315,0.035440,0.044777,0.066165,3.713353,6.213783,0.000166,0.000314,0.000401,0.000612,0.037093,0.062221,0.000938,0.001549
349,0.002000,0.381920,0.677446,1.646724,1.411909,134.898104,154.340764,0.020347,0.035179,0.044878,0.065536,3.730527,6.000439,0.000166,0.000312,0.000402,0.000608,0.037268,0.060088,0.000941,0.001521
350,0.002000,0.381776,0.677599,1.629032,2.184371,135.590724,162.663457,0.020205,0.036038,0.044538,0.067178,3.706900,6.117855,0.000165,0.000319,0.000399,0.000619,0.037030,0.061259,0.000934,0.001551
351,0.002000,0.381907,0.676591,1.657868,1.436668,134.466294,150.482619,0.020343,0.034287,0.045052,0.065890,3.710104,5.954629,0.000166,0.000304,0.000404,0.000611,0.037063,0.059633,0.000941,0.001512
352,0.002000,0.381548,0.676660,1.644609,1.360484,135.425441,145.905999,0.020364,0.035328,0.044970,0.065153,3.725499,5.881742,0.000166,0.000314,0.000403,0.000603,0.037215,0.058900,0.000942,0.001506
353,0.002000,0.381650,0.676827,1.648127,1.461724,134.205467,157.151052,0.020340,0.035178,0.045034,0.065472,3.707508,5.974826,0.000166,0.000312,0.000404,0.000606,0.037036,0.059830,0.000940,0.001516
354,0.002000,0.381432,0.677367,1.633357,1.334788,134.701638,160.298635,0.020296,0.034969,0.044945,0.064595,3.716479,6.015394,0.000166,0.000310,0.000403,0.000598,0.037126,0.060236,0.000940,0.001510
355,0.002000,0.381801,0.677777,1.646710,1.547102,135.264426,155.229253,0.020331,0.035182,0.044998,0.065470,3.732248,5.913427,0.000166,0.000312,0.000403,0.000605,0.037282,0.059215,0.000942,0.001509
356,0.002000,0.381468,0.677152,1.637908,1.669351,134.200261,147.962511,0.020191,0.034681,0.044553,0.065630,3.682119,5.872744,0.000165,0.000307,0.000399,0.000608,0.036782,0.058814,0.000932,0.001503
357,0.002000,0.381175,0.676001,1.647877,1.191683,134.389973,156.235440,0.020263,0.034657,0.044794,0.065181,3.719299,5.976800,0.000165,0.000307,0.000402,0.000605,0.037154,0.059850,0.000939,0.001510
358,0.002000,0.381444,0.677060,1.627641,1.291204,134.973532,151.940750,0.020188,0.035418,0.044544,0.065186,3.707221,5.955480,0.000165,0.000314,0.000399,0.000604,0.037033,0.059640,0.000934,0.001515
359,0.001000,0.381323,0.676777,1.633066,1.197933,133.704808,152.840019,0.018856,0.033619,0.042394,0.063922,3.506004,5.859882,0.000153,0.000298,0.000378,0.000593,0.035020,0.058681,0.000882,0.001478
360,0.001000,0.380925,0.676305,1.627569,1.534039,131.758798,153.968442,0.018472,0.033673,0.041474,0.064994,3.360903,5.896676,0.000150,0.000299,0.000369,0.000601,0.033570,0.059047,0.000854,0.001491
361,0.001000,0.380980,0.676947,1.617952,1.090930,131.812018,155.579950,0.018501,0.033558,0.041442,0.063266,3.367991,5.833271,0.000150,0.000298,0.000369,0.000586,0.033640,0.058416,0.000855,0.001468
362,0.001000,0.380909,0.677019,1.625874,1.504915,131.635739,156.256145,0.018431,0.033572,0.041438,0.064694,3.353156,5.922266,0.000150,0.000298,0.000369,0.000599,0.033491,0.059305,0.000853,0.001490
363,0.001000,0.380779,0.676650,1.617446,1.116158,131.488617,154.385615,0.018390,0.033808,0.041248,0.063575,3.348974,5.880201,0.000149,0.000300,0.000367,0.000589,0.033451,0.058885,0.000850,0.001478
364,0.001000,0.380846,0.676537,1.625535,1.423375,131.400014,154.735192,0.018410,0.033357,0.041309,0.064240,3.353119,5.885196,0.000149,0.000296,0.000367,0.000594,0.033491,0.058933,0.000852,0.001480
365,0.001000,0.380765,0.676999,1.621029,1.250861,131.459022,153.356306,0.018343,0.033639,0.041168,0.063819,3.332031,5.857730,0.000149,0.000299,0.000366,0.000592,0.033280,0.058661,0.000848,0.001477
366,0.001000,0.380685,0.676237,1.622211,1.504093,131.430591,154.928895,0.018337,0.033442,0.041327,0.064562,3.338403,5.871499,0.000149,0.000297,0.000368,0.000597,0.033345,0.058794,0.000850,0.001482
367,0.001000,0.380790,0.676507,1.621239,1.343633,132.272935,151.625053,0.018329,0.033593,0.041118,0.063984,3.340707,5.814466,0.000149,0.000298,0.000365,0.000593,0.033367,0.058229,0.000848,0.001473
368,0.001000,0.380497,0.676868,1.623646,1.526094,131.265478,156.648610,0.018287,0.033572,0.041166,0.064645,3.326412,5.961997,0.000148,0.000298,0.000366,0.000598,0.033225,0.059701,0.000846,0.001493
369,0.001000,0.380757,0.676431,1.618890,1.336733,131.323232,150.706214,0.018283,0.033372,0.041029,0.063669,3.322552,5.835939,0.000148,0.000296,0.000365,0.000589,0.033186,0.058443,0.000845,0.001470
370,0.001000,0.380441,0.676169,1.624477,1.574107,131.700833,155.866736,0.018251,0.033633,0.041125,0.064798,3.333372,5.946072,0.000148,0.000298,0.000366,0.000599,0.033295,0.059542,0.000847,0.001493
371,0.001000,0.380791,0.676509,1.619840,1.351681,131.585022,150.036974,0.018293,0.033448,0.041025,0.064172,3.329152,5.830952,0.000148,0.000297,0.000365,0.000595,0.033252,0.058393,0.000845,0.001475
372,0.001000,0.380426,0.676451,1.622339,1.604858,131.830527,156.749466,0.018275,0.033750,0.041109,0.064675,3.331315,5.884436,0.000148,0.000299,0.000365,0.000598,0.033274,0.058924,0.000846,0.001487
