Epoch,Learning_rate,Train_Energy_RMSE (eV/atom),Valid_Energy_RMSE (eV/atom),Train_Force_RMSE (eV/Å),Valid_Force_RMSE (eV/Å),Train_Stress_RMSE (kbar),Valid_Stress_RMSE (kbar),Train_Energy_MAE (eV/atom),Valid_Energy_MAE (eV/atom),Train_Force_MAE (eV/Å),Valid_Force_MAE (eV/Å),Train_Stress_MAE (kbar),Valid_Stress_MAE (kbar),Train_Energy_Loss,Valid_Energy_Loss,Train_Force_Loss,Valid_Force_Loss,Train_Stress_Loss,Valid_Stress_Loss,Train_TotalLoss,Valid_TotalLoss
379,0.002000,0.384795,0.678494,1.645348,1.349430,136.336448,143.221169,0.022376,0.036609,0.052330,0.068768,4.040131,6.018431,0.000185,0.000324,0.000478,0.000644,0.040362,0.060091,0.001066,0.001569
380,0.002000,0.384625,0.678512,1.653151,1.487538,134.369222,142.518991,0.022226,0.036453,0.052354,0.071157,3.976185,6.111933,0.000184,0.000323,0.000478,0.000667,0.039723,0.061030,0.001058,0.001600
381,0.002000,0.384356,0.678584,1.656392,1.500121,136.687513,142.423990,0.022399,0.036773,0.052705,0.070947,4.037310,6.203590,0.000185,0.000325,0.000481,0.000666,0.040334,0.061949,0.001070,0.001611
382,0.002000,0.384333,0.678391,1.661526,1.420332,135.196772,138.698028,0.022364,0.036128,0.052874,0.071654,4.032761,6.222886,0.000185,0.000321,0.000483,0.000672,0.040289,0.062138,0.001071,0.001614
383,0.002000,0.384590,0.678510,1.663730,1.424709,136.177963,140.449285,0.022391,0.036723,0.052696,0.070798,4.031146,6.158099,0.000185,0.000326,0.000481,0.000664,0.040273,0.061492,0.001069,0.001604
384,0.002000,0.384556,0.678257,1.651278,1.369452,136.097251,139.200296,0.022341,0.036443,0.052694,0.069432,4.034692,6.039765,0.000185,0.000323,0.000482,0.000651,0.040308,0.060303,0.001069,0.001577
385,0.002000,0.384505,0.679188,1.643832,1.534175,136.111592,144.760155,0.022393,0.036304,0.052386,0.071532,4.029646,6.211524,0.000185,0.000322,0.000478,0.000672,0.040258,0.062027,0.001066,0.001614
386,0.002000,0.384462,0.678602,1.663930,1.420235,135.007605,140.045429,0.022214,0.036782,0.052498,0.069996,4.010273,6.056193,0.000183,0.000326,0.000479,0.000656,0.040064,0.060470,0.001063,0.001587
387,0.002000,0.384303,0.678163,1.653737,1.175699,136.089334,138.440880,0.022441,0.036633,0.052649,0.071419,4.038683,6.024161,0.000186,0.000325,0.000481,0.000669,0.040348,0.060151,0.001070,0.001595
388,0.002000,0.384449,0.678904,1.647883,1.169528,135.138263,140.378832,0.022208,0.036070,0.052515,0.069823,4.005504,6.169429,0.000183,0.000320,0.000480,0.000654,0.040017,0.061605,0.001063,0.001590
389,0.002000,0.384263,0.679546,1.656538,1.411815,135.637983,142.938968,0.022233,0.036670,0.052367,0.070125,3.992977,6.070733,0.000184,0.000325,0.000478,0.000658,0.039891,0.060613,0.001061,0.001589
390,0.002000,0.384221,0.678663,1.639844,1.357316,135.559420,149.878605,0.022127,0.036270,0.052125,0.070175,3.994455,6.103816,0.000183,0.000322,0.000476,0.000658,0.039906,0.060945,0.001058,0.001589
391,0.002000,0.383952,0.678997,1.651103,1.522512,135.180725,146.553512,0.022278,0.036842,0.052508,0.069899,4.022436,6.024537,0.000184,0.000326,0.000479,0.000656,0.040186,0.060148,0.001065,0.001584
392,0.002000,0.384223,0.679113,1.658454,1.301032,135.978375,145.145735,0.022216,0.036468,0.052393,0.070477,4.030425,6.182926,0.000183,0.000323,0.000478,0.000661,0.040266,0.061739,0.001064,0.001601
393,0.002000,0.384400,0.678681,1.647373,1.547800,134.849637,142.357792,0.022166,0.036526,0.052135,0.069318,3.982655,5.985085,0.000183,0.000323,0.000476,0.000650,0.039788,0.059757,0.001057,0.001571
394,0.002000,0.384201,0.678457,1.650696,1.249818,135.683628,133.332812,0.022343,0.036034,0.052456,0.070361,4.023585,6.146017,0.000185,0.000319,0.000479,0.000659,0.040198,0.061374,0.001066,0.001591
395,0.002000,0.384124,0.678430,1.658352,1.209333,137.047201,147.807901,0.022231,0.036226,0.052367,0.070538,4.002036,6.177907,0.000184,0.000321,0.000478,0.000661,0.039982,0.061687,0.001062,0.001599
396,0.002000,0.384347,0.679259,1.651024,1.788819,135.183186,143.860428,0.022383,0.036318,0.052511,0.070687,4.017287,6.059594,0.000185,0.000322,0.000480,0.000664,0.040135,0.060504,0.001066,0.001591
397,0.002000,0.384173,0.678595,1.658420,1.508694,136.101104,137.402510,0.022230,0.036491,0.052257,0.071631,4.000511,6.048827,0.000184,0.000324,0.000477,0.000672,0.039966,0.060396,0.001060,0.001599
398,0.002000,0.384328,0.678900,1.653965,1.693849,135.553892,143.825171,0.022270,0.036385,0.052400,0.072708,4.018201,6.200674,0.000184,0.000322,0.000479,0.000682,0.040143,0.061917,0.001064,0.001623
399,0.002000,0.383875,0.678441,1.643352,1.354172,134.697317,141.291319,0.022141,0.036651,0.052030,0.069135,3.984342,6.014093,0.000183,0.000325,0.000475,0.000648,0.039805,0.060048,0.001055,0.001573
400,0.002000,0.384085,0.678421,1.649783,1.338848,135.851352,142.147265,0.022184,0.036849,0.052255,0.071209,4.007612,6.014629,0.000183,0.000327,0.000477,0.000667,0.040037,0.060059,0.001060,0.001595
401,0.002000,0.384376,0.678420,1.659068,1.514514,135.453610,133.246828,0.022271,0.036417,0.052228,0.071836,4.003718,6.006981,0.000184,0.000323,0.000476,0.000675,0.039998,0.059975,0.001060,0.001597
402,0.002000,0.384093,0.678828,1.651526,1.270654,134.943196,149.028466,0.022100,0.036145,0.052185,0.069461,3.989689,6.083651,0.000182,0.000320,0.000476,0.000651,0.039858,0.060741,0.001057,0.001578
403,0.002000,0.384392,0.678729,1.643612,1.497791,137.063919,139.618768,0.022233,0.036694,0.052097,0.072601,3.996394,6.290750,0.000184,0.000325,0.000476,0.000681,0.039925,0.062820,0.001059,0.001634
404,0.002000,0.384285,0.678982,1.660694,1.516383,135.370272,141.550161,0.022160,0.037441,0.052254,0.070750,3.998328,6.118378,0.000183,0.000332,0.000477,0.000665,0.039944,0.061094,0.001059,0.001608
405,0.002000,0.384345,0.678619,1.641775,1.340629,136.835829,134.287894,0.022214,0.036064,0.052145,0.070577,4.040312,6.089744,0.000183,0.000320,0.000476,0.000661,0.040365,0.060808,0.001063,0.001589
406,0.002000,0.384420,0.678301,1.653348,1.538439,135.524418,144.277079,0.022212,0.036737,0.052103,0.071381,3.993285,6.036141,0.000183,0.000325,0.000475,0.000670,0.039894,0.060270,0.001057,0.001597
407,0.002000,0.384038,0.678484,1.647826,1.212779,136.141356,132.227470,0.022104,0.036630,0.051965,0.070257,4.008653,6.033824,0.000182,0.000325,0.000474,0.000658,0.040049,0.060247,0.001057,0.001586
408,0.001000,0.383615,0.678418,1.630421,1.233129,133.848005,140.338408,0.020499,0.034982,0.049172,0.067956,3.753035,5.883828,0.000168,0.000310,0.000447,0.000636,0.037492,0.058746,0.000990,0.001534
409,0.001000,0.383498,0.678656,1.623495,1.255963,132.256860,138.653061,0.020251,0.034991,0.048408,0.067976,3.645314,5.857712,0.000166,0.000310,0.000439,0.000636,0.036415,0.058485,0.000969,0.001531
410,0.001000,0.383447,0.678854,1.625772,1.334875,132.446243,139.138429,0.020234,0.034984,0.048484,0.067534,3.651484,5.886888,0.000166,0.000310,0.000440,0.000632,0.036476,0.058779,0.000971,0.001530
411,0.001000,0.383423,0.678267,1.625515,1.098867,132.470824,137.256912,0.020155,0.034851,0.048301,0.067745,3.631849,5.823164,0.000165,0.000309,0.000438,0.000634,0.036280,0.058143,0.000966,0.001524
412,0.001000,0.383438,0.679172,1.626620,1.317939,132.357319,141.329312,0.020207,0.034860,0.048409,0.067277,3.632346,5.919654,0.000166,0.000309,0.000439,0.000630,0.036285,0.059105,0.000968,0.001530
413,0.001000,0.383497,0.678187,1.623914,1.330032,132.364492,137.744443,0.020125,0.034822,0.048167,0.068060,3.609273,5.921017,0.000165,0.000309,0.000437,0.000637,0.036054,0.059120,0.000962,0.001537
414,0.001000,0.383390,0.679114,1.628175,1.367042,131.999743,141.640943,0.020143,0.034988,0.048323,0.067764,3.616708,5.852426,0.000165,0.000310,0.000438,0.000635,0.036129,0.058432,0.000965,0.001529
415,0.001000,0.383420,0.678940,1.623486,1.406678,132.288155,139.487874,0.020069,0.034969,0.048125,0.067984,3.608014,5.928779,0.000164,0.000310,0.000436,0.000637,0.036042,0.059197,0.000961,0.001539
416,0.001000,0.383288,0.678353,1.624531,1.185417,132.307004,140.915152,0.020066,0.034801,0.048113,0.067322,3.613032,5.874025,0.000164,0.000309,0.000436,0.000630,0.036092,0.058648,0.000961,0.001525
417,0.001000,0.383519,0.678258,1.623465,1.163067,132.820013,137.621701,0.020099,0.034761,0.048130,0.067969,3.624759,5.894416,0.000165,0.000308,0.000436,0.000636,0.036209,0.058853,0.000963,0.001533
418,0.001000,0.383183,0.678948,1.626745,1.474743,132.324185,139.035366,0.020074,0.034808,0.048258,0.067784,3.612043,5.900793,0.000164,0.000309,0.000437,0.000635,0.036082,0.058918,0.000963,0.001533
419,0.001000,0.383538,0.678316,1.626517,1.353673,132.799456,134.838246,0.020049,0.034897,0.048203,0.068322,3.622577,5.927477,0.000164,0.000309,0.000438,0.000640,0.036187,0.059184,0.000964,0.001540
420,0.001000,0.383199,0.678805,1.625625,1.279162,132.327220,143.188681,0.020001,0.034682,0.048119,0.067278,3.600781,5.845351,0.000164,0.000308,0.000436,0.000630,0.035970,0.058362,0.000960,0.001521
421,0.001000,0.383501,0.678821,1.624511,1.444638,132.694124,139.986985,0.019989,0.035028,0.047939,0.068805,3.610620,6.008356,0.000164,0.000310,0.000435,0.000645,0.036068,0.059992,0.000959,0.001555
422,0.001000,0.383157,0.678620,1.625803,1.467399,132.109925,136.451538,0.019969,0.035136,0.048092,0.068214,3.600400,5.910229,0.000163,0.000311,0.000436,0.000639,0.035966,0.059012,0.000959,0.001540
423,0.001000,0.383490,0.678513,1.624140,1.181057,132.750182,135.368033,0.020034,0.034788,0.048126,0.067980,3.617469,5.839561,0.000164,0.000309,0.000437,0.000636,0.036136,0.058302,0.000962,0.001528
424,0.001000,0.383067,0.679064,1.622490,1.422342,132.288814,141.587952,0.019965,0.035052,0.048007,0.068131,3.590959,5.982079,0.000163,0.000311,0.000435,0.000638,0.035871,0.059729,0.000957,0.001546
425,0.001000,0.383402,0.678278,1.628582,1.276934,132.286815,135.393313,0.020049,0.034883,0.048130,0.068047,3.597632,5.827041,0.000164,0.000310,0.000436,0.000637,0.035938,0.058180,0.000960,0.001528
426,0.001000,0.383149,0.679090,1.626377,1.322628,132.341534,143.063370,0.019948,0.035129,0.048099,0.068189,3.593843,5.998922,0.000163,0.000311,0.000436,0.000639,0.035900,0.059896,0.000958,0.001549
427,0.001000,0.383223,0.678513,1.624042,1.334333,132.130234,136.744306,0.019945,0.035018,0.047876,0.068102,3.587526,5.853787,0.000163,0.000311,0.000434,0.000637,0.035837,0.058446,0.000956,0.001533
428,0.001000,0.383162,0.679298,1.625318,1.278294,132.257507,144.398453,0.019939,0.034669,0.047924,0.067408,3.591380,5.906691,0.000163,0.000307,0.000434,0.000631,0.035875,0.058975,0.000956,0.001528
429,0.001000,0.383175,0.678423,1.625208,1.211932,132.010598,137.384364,0.019932,0.034881,0.048020,0.067889,3.588113,5.910514,0.000163,0.000309,0.000435,0.000635,0.035842,0.059014,0.000957,0.001534
430,0.001000,0.383099,0.678966,1.625290,1.422362,132.220904,143.247264,0.019889,0.034775,0.047895,0.068056,3.598235,5.879633,0.000163,0.000309,0.000434,0.000638,0.035944,0.058705,0.000956,0.001533
431,0.001000,0.383098,0.678441,1.624491,1.040668,132.040924,136.408290,0.019910,0.034892,0.047881,0.067742,3.585582,5.980889,0.000163,0.000309,0.000434,0.000634,0.035817,0.059719,0.000955,0.001540
432,0.001000,0.383216,0.678947,1.623135,1.316549,132.016590,144.147509,0.019884,0.034706,0.047841,0.067696,3.581504,5.887501,0.000163,0.000308,0.000434,0.000634,0.035777,0.058782,0.000954,0.001530
433,0.001000,0.383176,0.678632,1.620625,1.392910,131.889446,133.546386,0.019867,0.034783,0.047727,0.068474,3.567711,5.959210,0.000163,0.000308,0.000433,0.000642,0.035639,0.059502,0.000952,0.001545
434,0.001000,0.383259,0.678913,1.624039,1.371360,132.056194,144.701384,0.019873,0.035150,0.047732,0.068002,3.576910,5.900533,0.000163,0.000312,0.000432,0.000637,0.035731,0.058914,0.000952,0.001538
435,0.001000,0.383155,0.678755,1.622939,1.312789,132.146376,135.802498,0.019873,0.034822,0.047786,0.067956,3.590245,5.923538,0.000163,0.000309,0.000433,0.000636,0.035864,0.059144,0.000954,0.001537
436,0.001000,0.383192,0.678774,1.624069,1.271166,132.113877,146.421482,0.019821,0.034739,0.047792,0.067708,3.578965,5.896784,0.000162,0.000308,0.000433,0.000634,0.035751,0.058876,0.000953,0.001531
437,0.001000,0.383173,0.678716,1.622619,1.346498,132.335471,136.870205,0.019833,0.034927,0.047682,0.068951,3.575301,6.060292,0.000162,0.000309,0.000432,0.000646,0.035714,0.060511,0.000951,0.001560
438,0.001000,0.383102,0.678857,1.626222,1.205334,132.198741,142.963368,0.019837,0.034922,0.047823,0.068296,3.581558,5.914360,0.000162,0.000310,0.000433,0.000639,0.035777,0.059048,0.000953,0.001540
439,0.001000,0.382965,0.679190,1.623205,1.550519,132.060245,142.254816,0.019841,0.035273,0.047653,0.068469,3.573460,6.000383,0.000162,0.000312,0.000432,0.000642,0.035696,0.059909,0.000951,0.001554
440,0.001000,0.383121,0.678496,1.627532,1.023974,132.424347,140.826261,0.019872,0.034894,0.047764,0.067666,3.590644,5.887019,0.000163,0.000309,0.000433,0.000633,0.035868,0.058779,0.000954,0.001530
441,0.001000,0.383106,0.679315,1.624604,1.386153,132.444538,143.565571,0.019829,0.035271,0.047720,0.068516,3.579052,6.041178,0.000162,0.000312,0.000432,0.000642,0.035752,0.060317,0.000952,0.001558
442,0.001000,0.383119,0.678394,1.624405,1.274323,132.148652,139.266575,0.019845,0.034888,0.047735,0.068214,3.573991,5.884736,0.000162,0.000309,0.000433,0.000638,0.035701,0.058758,0.000952,0.001535
443,0.001000,0.382955,0.678917,1.624701,1.322577,132.567612,142.627533,0.019819,0.034625,0.047684,0.067931,3.573590,5.886048,0.000162,0.000307,0.000432,0.000636,0.035697,0.058767,0.000951,0.001531
444,0.001000,0.383041,0.678723,1.623985,1.319534,132.238261,140.203806,0.019804,0.035066,0.047533,0.068630,3.573519,5.968753,0.000162,0.000310,0.000431,0.000643,0.035697,0.059596,0.000949,0.001549
445,0.001000,0.383036,0.678922,1.624818,1.282834,132.396924,142.799534,0.019790,0.034919,0.047602,0.068543,3.576041,5.931968,0.000162,0.000310,0.000431,0.000642,0.035722,0.059228,0.000950,0.001544
446,0.001000,0.383009,0.678362,1.622742,1.359614,132.291689,135.569321,0.019775,0.034555,0.047583,0.068658,3.571172,5.965776,0.000162,0.000306,0.000431,0.000643,0.035673,0.059568,0.000949,0.001545
447,0.001000,0.383067,0.679054,1.626568,1.364695,132.254774,143.759832,0.019798,0.034993,0.047659,0.068633,3.574453,5.949901,0.000162,0.000311,0.000432,0.000643,0.035706,0.059408,0.000951,0.001548
448,0.001000,0.382961,0.678446,1.621968,1.320192,132.513106,139.255920,0.019781,0.034834,0.047624,0.068030,3.579613,5.975829,0.000162,0.000308,0.000432,0.000637,0.035758,0.059664,0.000951,0.001542
449,0.001000,0.383058,0.679025,1.626912,1.349921,132.190263,142.660120,0.019796,0.034831,0.047628,0.068497,3.568782,5.879512,0.000162,0.000309,0.000431,0.000642,0.035649,0.058703,0.000950,0.001538
450,0.001000,0.382977,0.678467,1.625091,1.248031,132.204157,139.112446,0.019724,0.034738,0.047494,0.067840,3.560695,5.949342,0.000161,0.000307,0.000430,0.000635,0.035569,0.059400,0.000947,0.001537
451,0.001000,0.382828,0.678880,1.622976,1.302341,132.380417,145.016254,0.019780,0.034781,0.047623,0.067965,3.579930,5.947145,0.000162,0.000308,0.000432,0.000637,0.035761,0.059379,0.000951,0.001539
452,0.001000,0.383026,0.678712,1.623834,1.411554,132.407036,140.666538,0.019770,0.034898,0.047518,0.068323,3.566405,6.009859,0.000162,0.000309,0.000431,0.000640,0.035626,0.060006,0.000949,0.001549
453,0.001000,0.382846,0.678933,1.624658,1.337763,132.180805,140.891146,0.019735,0.034928,0.047518,0.068312,3.565638,5.855474,0.000161,0.000310,0.000430,0.000640,0.035618,0.058461,0.000948,0.001534
454,0.001000,0.383068,0.678777,1.626098,1.295927,132.271692,137.535078,0.019720,0.034844,0.047686,0.067827,3.569306,5.972953,0.000161,0.000309,0.000432,0.000636,0.035655,0.059639,0.000950,0.001541
455,0.001000,0.383009,0.678779,1.622231,1.351188,132.688773,144.887955,0.019713,0.034997,0.047406,0.068595,3.580939,5.946704,0.000161,0.000310,0.000429,0.000642,0.035771,0.059372,0.000948,0.001546
456,0.001000,0.383031,0.679044,1.622506,1.382939,132.176287,138.910227,0.019709,0.035053,0.047400,0.068549,3.563113,5.993871,0.000161,0.000310,0.000429,0.000642,0.035593,0.059846,0.000946,0.001551
457,0.001000,0.383111,0.678645,1.623821,1.159808,132.416925,141.140258,0.019749,0.034943,0.047423,0.067713,3.567412,5.898613,0.000162,0.000310,0.000429,0.000633,0.035636,0.058892,0.000947,0.001532
458,0.001000,0.382897,0.679016,1.626452,1.372747,132.247847,143.911902,0.019707,0.034914,0.047606,0.068066,3.569684,5.930146,0.000161,0.000309,0.000431,0.000638,0.035658,0.059207,0.000949,0.001539
459,0.001000,0.382899,0.678653,1.623329,1.192193,132.191192,142.787103,0.019693,0.034811,0.047471,0.068244,3.563184,5.937041,0.000161,0.000309,0.000430,0.000638,0.035593,0.059274,0.000947,0.001540
460,0.001000,0.382773,0.679503,1.623521,1.325278,132.141760,145.055197,0.019687,0.034990,0.047403,0.067503,3.556613,5.961737,0.000161,0.000310,0.000429,0.000632,0.035528,0.059523,0.000945,0.001537
461,0.001000,0.382939,0.678527,1.626088,1.368783,132.179618,142.705490,0.019708,0.034786,0.047500,0.067806,3.558335,5.921501,0.000161,0.000309,0.000430,0.000635,0.035545,0.059120,0.000947,0.001535
462,0.001000,0.382933,0.679197,1.625316,1.235580,132.357101,142.178338,0.019717,0.034779,0.047538,0.067946,3.569193,5.928372,0.000161,0.000308,0.000430,0.000636,0.035654,0.059188,0.000948,0.001536
463,0.001000,0.382884,0.678521,1.624170,1.328499,132.099876,140.464616,0.019664,0.034857,0.047383,0.067916,3.555303,5.902624,0.000161,0.000309,0.000429,0.000636,0.035515,0.058935,0.000945,0.001534
464,0.001000,0.382839,0.679047,1.623486,1.248663,132.339404,141.077069,0.019696,0.034561,0.047355,0.067765,3.561297,5.980763,0.000161,0.000306,0.000429,0.000634,0.035574,0.059715,0.000946,0.001538
465,0.001000,0.382919,0.678727,1.625656,1.355873,132.165865,141.985549,0.019661,0.034877,0.047326,0.068384,3.546997,5.907690,0.000161,0.000309,0.000428,0.000641,0.035432,0.058983,0.000943,0.001540
466,0.001000,0.382822,0.679162,1.626257,1.356294,132.234485,145.221431,0.019658,0.034844,0.047471,0.068675,3.565167,6.099393,0.000161,0.000308,0.000430,0.000644,0.035613,0.060901,0.000947,0.001561
467,0.001000,0.382910,0.679050,1.621131,1.327541,132.334881,141.753920,0.019649,0.034701,0.047250,0.068003,3.551508,5.864144,0.000161,0.000308,0.000428,0.000637,0.035477,0.058545,0.000943,0.001530
468,0.001000,0.382848,0.679009,1.623011,1.219701,132.237155,142.336143,0.019652,0.035196,0.047320,0.068629,3.553162,6.001888,0.000161,0.000312,0.000428,0.000643,0.035493,0.059924,0.000944,0.001554
469,0.001000,0.382706,0.678883,1.625846,1.205582,132.105331,142.928718,0.019654,0.034882,0.047375,0.068063,3.551987,5.896528,0.000161,0.000309,0.000429,0.000637,0.035481,0.058868,0.000944,0.001535
470,0.001000,0.382871,0.678788,1.621244,1.327715,132.062810,135.974056,0.019625,0.034715,0.047163,0.067543,3.538949,5.914516,0.000160,0.000307,0.000427,0.000633,0.035351,0.059051,0.000941,0.001530
471,0.001000,0.382796,0.678649,1.623392,1.264002,132.423008,145.346036,0.019690,0.034763,0.047386,0.067885,3.566207,5.931115,0.000161,0.000308,0.000429,0.000636,0.035624,0.059216,0.000946,0.001536
472,0.000500,0.382790,0.678617,1.619651,1.256788,131.963786,139.614711,0.018881,0.034757,0.046204,0.066858,3.448627,5.814586,0.000154,0.000307,0.000418,0.000626,0.034448,0.058048,0.000916,0.001513
473,0.000500,0.382612,0.678339,1.618610,1.300384,131.118664,144.413512,0.018740,0.034326,0.045708,0.066734,3.364884,5.835652,0.000153,0.000304,0.000413,0.000625,0.033611,0.058260,0.000902,0.001511
474,0.000500,0.382660,0.678671,1.618139,1.175253,131.377551,140.830477,0.018735,0.034395,0.045721,0.066627,3.374249,5.821557,0.000153,0.000304,0.000413,0.000623,0.033704,0.058119,0.000903,0.001509
475,0.000500,0.382492,0.678746,1.618972,1.344623,131.183252,144.725405,0.018683,0.034399,0.045676,0.067158,3.357413,5.835299,0.000153,0.000304,0.000412,0.000629,0.033536,0.058256,0.000900,0.001516
476,0.000500,0.382602,0.678753,1.617751,1.243841,131.240897,142.099391,0.018691,0.034596,0.045669,0.066628,3.363879,5.827281,0.000153,0.000306,0.000412,0.000623,0.033601,0.058175,0.000901,0.001511
477,0.000500,0.382591,0.678624,1.617599,1.298901,131.360114,143.375289,0.018636,0.034318,0.045564,0.067043,3.357373,5.832940,0.000152,0.000304,0.000411,0.000627,0.033536,0.058234,0.000899,0.001513
478,0.000500,0.382550,0.678746,1.617092,1.251010,131.241624,142.615386,0.018684,0.034492,0.045549,0.066511,3.361253,5.825223,0.000153,0.000305,0.000411,0.000622,0.033575,0.058153,0.000899,0.001509
479,0.000500,0.382504,0.678359,1.618299,1.277103,131.165188,140.490525,0.018654,0.034425,0.045634,0.066720,3.344886,5.820940,0.000152,0.000304,0.000412,0.000625,0.033411,0.058114,0.000898,0.001510
480,0.000500,0.382553,0.678874,1.618285,1.206243,131.287026,144.917806,0.018679,0.034327,0.045583,0.067030,3.353570,5.864241,0.000153,0.000304,0.000411,0.000627,0.033498,0.058545,0.000899,0.001516
481,0.000500,0.382540,0.678483,1.617592,1.328227,131.151496,141.209113,0.018633,0.034377,0.045563,0.067026,3.349222,5.825398,0.000152,0.000304,0.000411,0.000628,0.033454,0.058157,0.000898,0.001513
482,0.000500,0.382431,0.678673,1.618023,1.215649,131.247167,143.235561,0.018632,0.034342,0.045529,0.067144,3.349810,5.840697,0.000152,0.000304,0.000411,0.000628,0.033460,0.058310,0.000897,0.001515
483,0.000500,0.382630,0.678480,1.617036,1.284517,131.382102,140.526880,0.018635,0.034667,0.045512,0.066699,3.353395,5.815093,0.000152,0.000306,0.000411,0.000624,0.033496,0.058054,0.000898,0.001511
484,0.000500,0.382555,0.678697,1.618422,1.278928,131.303064,144.252204,0.018642,0.034247,0.045514,0.067232,3.355689,5.856815,0.000152,0.000304,0.000411,0.000629,0.033519,0.058471,0.000898,0.001517
485,0.000500,0.382584,0.678560,1.617373,1.267641,131.415514,141.684824,0.018621,0.034732,0.045479,0.066651,3.353397,5.823789,0.000152,0.000307,0.000410,0.000624,0.033496,0.058141,0.000897,0.001512
486,0.000500,0.382488,0.678776,1.617424,1.253548,131.258066,145.866710,0.018586,0.034394,0.045449,0.066933,3.345974,5.859689,0.000152,0.000304,0.000410,0.000626,0.033421,0.058498,0.000896,0.001515
487,0.000500,0.382456,0.678642,1.617507,1.219225,131.309568,139.876119,0.018600,0.034569,0.045491,0.066558,3.347755,5.807513,0.000152,0.000305,0.000410,0.000623,0.033440,0.057979,0.000897,0.001508
488,0.000500,0.382468,0.678799,1.617759,1.242525,131.298159,146.284698,0.018589,0.034200,0.045468,0.066921,3.347207,5.873560,0.000152,0.000303,0.000410,0.000626,0.033434,0.058638,0.000896,0.001516
489,0.000500,0.382557,0.678590,1.617866,1.255131,131.235025,140.441019,0.018576,0.034407,0.045460,0.066557,3.339848,5.809584,0.000152,0.000304,0.000410,0.000623,0.033360,0.057999,0.000895,0.001507
490,0.000500,0.382377,0.678541,1.618689,1.260997,131.246751,145.843432,0.018550,0.034301,0.045429,0.067181,3.342438,5.876460,0.000151,0.000304,0.000410,0.000629,0.033386,0.058667,0.000895,0.001519
491,0.000500,0.382500,0.678698,1.616857,1.247381,131.242565,142.099451,0.018569,0.034430,0.045346,0.066602,3.334728,5.837768,0.000152,0.000304,0.000409,0.000623,0.033309,0.058280,0.000894,0.001511
492,0.000500,0.382287,0.678597,1.618645,1.301839,131.297253,142.649091,0.018539,0.034444,0.045370,0.067110,3.339137,5.840001,0.000151,0.000305,0.000409,0.000628,0.033353,0.058302,0.000894,0.001516
493,0.000500,0.382567,0.678567,1.617210,1.193181,131.237542,140.747493,0.018576,0.034326,0.045340,0.066600,3.336816,5.808049,0.000152,0.000304,0.000409,0.000623,0.033330,0.057984,0.000894,0.001506
494,0.000500,0.382417,0.678572,1.618321,1.264637,131.259792,144.185405,0.018549,0.034322,0.045390,0.066820,3.337086,5.841595,0.000151,0.000304,0.000409,0.000625,0.033333,0.058319,0.000894,0.001513
495,0.000500,0.382420,0.678689,1.618044,1.308675,131.250377,142.611581,0.018552,0.034387,0.045423,0.066805,3.334162,5.834217,0.000151,0.000304,0.000410,0.000626,0.033304,0.058245,0.000894,0.001512
496,0.000500,0.382400,0.678648,1.618171,1.242608,131.265409,142.806614,0.018546,0.034492,0.045374,0.066865,3.336040,5.839315,0.000151,0.000305,0.000409,0.000626,0.033322,0.058296,0.000894,0.001513
497,0.000500,0.382405,0.678643,1.618105,1.254929,131.195641,143.386826,0.018549,0.034138,0.045385,0.066757,3.331437,5.837165,0.000151,0.000302,0.000410,0.000625,0.033276,0.058273,0.000894,0.001510
498,0.000500,0.382304,0.678627,1.618662,1.318846,131.194584,142.590036,0.018548,0.034560,0.045373,0.066903,3.333097,5.836673,0.000151,0.000305,0.000409,0.000626,0.033293,0.058270,0.000894,0.001514
499,0.000500,0.382397,0.678754,1.618347,1.168896,131.228027,144.066105,0.018537,0.034218,0.045354,0.066538,3.333045,5.862864,0.000151,0.000303,0.000409,0.000622,0.033292,0.058531,0.000893,0.001511
496,0.000500,0.382401,0.678627,1.617961,1.259939,131.226208,142.521537,0.018529,0.034561,0.045351,0.066828,3.332834,5.838776,0.000151,0.000305,0.000409,0.000625,0.033290,0.058291,0.000893,0.001514
497,0.000500,0.382471,0.678548,1.617517,1.216275,131.219717,143.149283,0.018555,0.034051,0.045370,0.066960,3.330776,5.841824,0.000151,0.000302,0.000409,0.000626,0.033270,0.058321,0.000893,0.001511
498,0.000500,0.382276,0.678664,1.617001,1.279160,131.138958,142.301836,0.018540,0.035041,0.045348,0.067146,3.333573,5.841221,0.000151,0.000309,0.000409,0.000629,0.033298,0.058314,0.000893,0.001521
499,0.000500,0.382486,0.678476,1.618545,1.132713,131.199227,142.665141,0.018536,0.034187,0.045435,0.066771,3.329747,5.845610,0.000151,0.000303,0.000410,0.000624,0.033259,0.058359,0.000894,0.001511
500,0.000500,0.382376,0.678791,1.617778,1.318598,131.187670,142.934314,0.018506,0.034727,0.045299,0.067034,3.330418,5.834461,0.000151,0.000307,0.000409,0.000628,0.033266,0.058245,0.000892,0.001517
501,0.000500,0.382403,0.678517,1.618341,1.117490,131.136410,142.334132,0.018504,0.034136,0.045374,0.066594,3.321847,5.834267,0.000151,0.000302,0.000409,0.000623,0.033180,0.058245,0.000892,0.001508
502,0.000500,0.382394,0.678784,1.617031,1.262909,131.200700,143.160255,0.018483,0.034475,0.045250,0.066606,3.324140,5.829104,0.000151,0.000305,0.000408,0.000624,0.033203,0.058193,0.000891,0.001510
