Epoch,Learning_rate,Train_Energy_RMSE (eV/atom),Valid_Energy_RMSE (eV/atom),Train_Force_RMSE (eV/Å),Valid_Force_RMSE (eV/Å),Train_Stress_RMSE (kbar),Valid_Stress_RMSE (kbar),Train_Energy_MAE (eV/atom),Valid_Energy_MAE (eV/atom),Train_Force_MAE (eV/Å),Valid_Force_MAE (eV/Å),Train_Stress_MAE (kbar),Valid_Stress_MAE (kbar),Train_Energy_Loss,Valid_Energy_Loss,Train_Force_Loss,Valid_Force_Loss,Train_Stress_Loss,Valid_Stress_Loss,Train_TotalLoss,Valid_TotalLoss
251,0.004000,0.388644,0.677761,1.748688,1.555844,145.233543,150.748496,0.025823,0.040164,0.058226,0.071162,4.598633,6.278541,0.000217,0.000358,0.000535,0.000660,0.045946,0.062866,0.001211,0.001647
252,0.004000,0.387716,0.678327,1.714459,1.215575,139.879068,160.406325,0.025662,0.038027,0.057859,0.069652,4.534995,6.155004,0.000216,0.000338,0.000530,0.000647,0.045310,0.061637,0.001199,0.001601
253,0.004000,0.387931,0.677818,1.717036,2.092800,145.330611,154.931276,0.025772,0.037981,0.058473,0.072001,4.637055,6.384424,0.000217,0.000339,0.000537,0.000669,0.046331,0.063919,0.001217,0.001647
254,0.004000,0.388302,0.678736,1.664888,1.279913,144.588045,158.202580,0.025837,0.037591,0.057714,0.069563,4.576005,6.092396,0.000217,0.000334,0.000529,0.000646,0.045720,0.061010,0.001203,0.001591
255,0.004000,0.388045,0.678780,1.704514,2.142167,144.859346,169.380382,0.025953,0.039281,0.058328,0.073778,4.640889,6.760083,0.000219,0.000351,0.000535,0.000684,0.046374,0.067675,0.001218,0.001711
256,0.004000,0.388286,0.678649,1.714288,1.914655,141.114940,157.757404,0.025734,0.037849,0.058097,0.072541,4.567448,6.196857,0.000216,0.000336,0.000533,0.000672,0.045635,0.062052,0.001206,0.001629
257,0.004000,0.388349,0.677885,1.708654,2.442834,142.791516,156.951810,0.025626,0.038695,0.057746,0.073738,4.567830,6.550446,0.000215,0.000345,0.000529,0.000683,0.045641,0.065583,0.001201,0.001683
258,0.004000,0.387857,0.678365,1.722846,2.221315,144.557562,158.977386,0.025723,0.037862,0.058131,0.071811,4.564072,6.246365,0.000216,0.000337,0.000533,0.000663,0.045600,0.062544,0.001205,0.001625
259,0.004000,0.388563,0.677845,1.725251,1.563140,143.491698,160.497056,0.025985,0.038471,0.058044,0.071780,4.599544,6.309542,0.000219,0.000342,0.000533,0.000667,0.045955,0.063175,0.001211,0.001641
260,0.004000,0.388890,0.680805,1.706555,1.918477,143.507349,158.468641,0.025851,0.038022,0.057975,0.072195,4.591766,6.323418,0.000218,0.000338,0.000531,0.000669,0.045883,0.063316,0.001208,0.001640
261,0.004000,0.387622,0.679318,1.669733,2.072992,144.476921,167.082807,0.025723,0.038873,0.057857,0.072358,4.584316,6.368433,0.000216,0.000347,0.000530,0.000671,0.045806,0.063765,0.001204,0.001655
262,0.004000,0.388363,0.679187,1.706297,2.074321,143.211669,157.465142,0.025679,0.037788,0.057666,0.072353,4.578219,6.499321,0.000216,0.000336,0.000529,0.000671,0.045742,0.065075,0.001202,0.001658
263,0.004000,0.388496,0.678793,1.692174,1.502351,143.691159,162.827414,0.025575,0.038324,0.057643,0.071388,4.518289,6.332361,0.000215,0.000342,0.000527,0.000664,0.045143,0.063404,0.001194,0.001640
264,0.004000,0.387939,0.678519,1.692476,2.281365,142.022344,158.736772,0.025492,0.040106,0.057769,0.073837,4.543133,6.573165,0.000214,0.000358,0.000529,0.000685,0.045391,0.065808,0.001197,0.001701
265,0.004000,0.387655,0.679268,1.727386,1.243872,141.116615,160.990492,0.025536,0.037671,0.057515,0.071444,4.546804,6.630676,0.000215,0.000335,0.000527,0.000664,0.045435,0.066385,0.001196,0.001663
266,0.004000,0.388208,0.679583,1.713193,1.572821,143.901903,162.198020,0.025609,0.039239,0.057723,0.070450,4.571766,6.346066,0.000215,0.000350,0.000529,0.000654,0.045679,0.063545,0.001201,0.001639
267,0.004000,0.388375,0.678692,1.751435,1.492584,141.896443,165.432807,0.025638,0.037975,0.057783,0.070621,4.514595,6.330152,0.000216,0.000338,0.000530,0.000657,0.045111,0.063381,0.001196,0.001628
268,0.004000,0.388562,0.680261,1.687388,0.836896,142.980624,162.085414,0.025653,0.038523,0.057444,0.068781,4.577931,6.273574,0.000216,0.000343,0.000526,0.000642,0.045745,0.062814,0.001199,0.001614
269,0.004000,0.388118,0.679216,1.716005,0.484692,144.977384,160.308625,0.025597,0.038278,0.057678,0.067923,4.570776,6.414251,0.000215,0.000341,0.000529,0.000634,0.045669,0.064220,0.001200,0.001617
270,0.004000,0.387768,0.678171,1.735640,1.632930,139.200046,154.223963,0.025535,0.040247,0.057491,0.071266,4.505403,6.139471,0.000214,0.000359,0.000526,0.000662,0.045016,0.061478,0.001191,0.001636
271,0.004000,0.388425,0.678881,1.747231,1.516431,142.547905,168.186226,0.025650,0.038268,0.057534,0.072038,4.552124,6.635660,0.000216,0.000340,0.000527,0.000669,0.045483,0.066436,0.001198,0.001673
272,0.004000,0.387877,0.679153,1.749053,1.649087,144.131145,158.640047,0.025615,0.040234,0.057917,0.071495,4.564983,6.214791,0.000215,0.000358,0.000531,0.000665,0.045608,0.062226,0.001202,0.001645
273,0.004000,0.389165,0.679676,1.710821,1.876879,145.462723,161.384248,0.025915,0.037902,0.057469,0.070614,4.580435,6.335537,0.000218,0.000337,0.000526,0.000654,0.045763,0.063435,0.001202,0.001626
274,0.004000,0.388815,0.679041,1.742095,1.630451,145.151858,158.174526,0.025768,0.040070,0.058009,0.070323,4.596759,6.291097,0.000217,0.000358,0.000532,0.000652,0.045927,0.062991,0.001208,0.001640
275,0.004000,0.388456,0.678475,1.695265,1.750007,141.720010,148.993214,0.025360,0.037493,0.057317,0.070372,4.494656,6.481646,0.000213,0.000334,0.000525,0.000652,0.044906,0.064896,0.001187,0.001634
276,0.004000,0.387958,0.679243,1.721281,0.795763,145.001508,166.421603,0.025593,0.039607,0.057353,0.070813,4.545135,6.542728,0.000215,0.000353,0.000526,0.000662,0.045413,0.065501,0.001195,0.001670
277,0.004000,0.387563,0.679029,1.699747,1.813695,143.714703,153.927238,0.025382,0.038102,0.057431,0.071864,4.550707,6.394600,0.000213,0.000338,0.000526,0.000666,0.045468,0.064023,0.001194,0.001645
278,0.004000,0.387455,0.678686,1.728738,0.895870,142.257603,171.792970,0.025441,0.038068,0.057223,0.069725,4.517774,6.558643,0.000214,0.000339,0.000524,0.000651,0.045140,0.065658,0.001189,0.001646
279,0.004000,0.387638,0.678987,1.725845,2.097795,142.848726,149.911933,0.025186,0.037390,0.057102,0.070597,4.521302,6.173685,0.000211,0.000332,0.000523,0.000652,0.045175,0.061821,0.001186,0.001603
280,0.004000,0.387577,0.677973,1.701658,1.572912,142.879069,161.657840,0.025399,0.037978,0.057092,0.070685,4.527346,6.235765,0.000213,0.000338,0.000523,0.000658,0.045237,0.062437,0.001188,0.001620
281,0.004000,0.387266,0.677976,1.674911,1.905101,141.989816,157.453224,0.025366,0.039724,0.057041,0.071770,4.526587,6.324767,0.000213,0.000354,0.000522,0.000665,0.045226,0.063323,0.001187,0.001652
282,0.004000,0.387641,0.679938,1.740676,1.305555,147.425355,160.298710,0.025646,0.038178,0.057333,0.070174,4.569305,6.359302,0.000216,0.000339,0.000525,0.000652,0.045654,0.063676,0.001197,0.001628
283,0.004000,0.387854,0.678654,1.734743,1.419378,141.455951,159.138224,0.025445,0.038135,0.057254,0.072265,4.537166,6.405302,0.000214,0.000339,0.000525,0.000672,0.045334,0.064135,0.001192,0.001653
284,0.004000,0.389012,0.679658,1.694301,1.665759,143.915208,163.109959,0.025789,0.038043,0.057502,0.071011,4.536457,6.436952,0.000217,0.000339,0.000526,0.000659,0.045325,0.064447,0.001196,0.001642
285,0.004000,0.387752,0.677807,1.739562,1.532089,140.635313,156.893317,0.025302,0.038533,0.057293,0.070113,4.481733,6.240929,0.000212,0.000343,0.000525,0.000651,0.044779,0.062489,0.001185,0.001619
286,0.004000,0.388210,0.678345,1.689150,0.833333,146.706751,160.313720,0.025500,0.038153,0.057135,0.068973,4.553623,6.289236,0.000214,0.000340,0.000523,0.000644,0.045495,0.062971,0.001192,0.001613
287,0.004000,0.387653,0.678682,1.715607,0.528184,142.087991,153.547788,0.025295,0.037934,0.057205,0.068166,4.487137,6.124164,0.000212,0.000337,0.000524,0.000637,0.044833,0.061324,0.001184,0.001587
288,0.004000,0.387055,0.678765,1.679630,2.675583,142.504065,154.546013,0.025301,0.038714,0.056615,0.073014,4.519609,6.124749,0.000212,0.000345,0.000518,0.000676,0.045158,0.061327,0.001181,0.001634
289,0.004000,0.387194,0.679295,1.698085,0.377093,144.194081,163.382636,0.025221,0.037540,0.056657,0.069479,4.505493,6.233118,0.000211,0.000334,0.000518,0.000649,0.045017,0.062419,0.001180,0.001607
290,0.004000,0.387332,0.677454,1.683103,2.363018,141.393720,154.274176,0.025130,0.038393,0.056337,0.072096,4.474527,6.252589,0.000211,0.000342,0.000515,0.000667,0.044710,0.062603,0.001173,0.001635
291,0.004000,0.388274,0.678790,1.686723,1.998837,143.920979,168.915450,0.025597,0.037486,0.057140,0.072181,4.560108,6.376814,0.000215,0.000334,0.000523,0.000670,0.045562,0.063849,0.001194,0.001642
292,0.004000,0.387439,0.677973,1.710754,1.955818,142.664250,156.816118,0.025052,0.039711,0.056470,0.071889,4.503229,6.307199,0.000210,0.000354,0.000516,0.000668,0.044997,0.063150,0.001176,0.001653
293,0.004000,0.387887,0.680021,1.699297,2.148587,140.567932,162.165919,0.025153,0.038703,0.056495,0.070827,4.448280,6.194004,0.000211,0.000345,0.000517,0.000654,0.044443,0.062018,0.001173,0.001620
294,0.004000,0.387301,0.679420,1.709585,0.973168,138.800567,159.894343,0.025072,0.038554,0.056717,0.068005,4.459288,6.281993,0.000210,0.000343,0.000519,0.000633,0.044559,0.062899,0.001175,0.001605
295,0.004000,0.388222,0.677844,1.704139,0.461407,142.180822,152.685500,0.025465,0.037295,0.056809,0.067719,4.500838,6.265593,0.000214,0.000331,0.000520,0.000633,0.044970,0.062733,0.001184,0.001592
296,0.004000,0.387547,0.678613,1.702840,0.859853,145.408335,157.425291,0.025433,0.038164,0.056852,0.070063,4.487222,6.461957,0.000214,0.000340,0.000520,0.000652,0.044833,0.064699,0.001182,0.001639
297,0.004000,0.387729,0.677594,1.703419,0.774722,142.967422,167.956396,0.025555,0.038633,0.057303,0.070191,4.520749,6.401384,0.000215,0.000344,0.000525,0.000656,0.045172,0.064086,0.001191,0.001640
298,0.004000,0.387795,0.679279,1.775807,1.538785,145.473105,154.498303,0.025318,0.037081,0.056744,0.071101,4.511998,6.184225,0.000212,0.000330,0.000520,0.000660,0.045080,0.061923,0.001183,0.001609
299,0.004000,0.387840,0.677401,1.715834,1.135862,144.712950,161.033428,0.025107,0.037710,0.056563,0.069357,4.489160,6.220150,0.000210,0.000335,0.000518,0.000645,0.044856,0.062284,0.001177,0.001603
300,0.004000,0.387094,0.677994,1.703929,0.455156,143.418726,159.889304,0.025141,0.037642,0.056594,0.066970,4.472610,6.162943,0.000211,0.000335,0.000518,0.000627,0.044687,0.061709,0.001175,0.001579
301,0.004000,0.388359,0.680774,1.688976,2.357450,145.714540,162.693428,0.025231,0.037450,0.056444,0.070863,4.523386,6.154554,0.000212,0.000334,0.000516,0.000655,0.045195,0.061627,0.001179,0.001605
302,0.004000,0.388295,0.678894,1.719780,1.878401,146.504294,155.436414,0.025331,0.038963,0.056541,0.071538,4.473913,6.153218,0.000213,0.000347,0.000517,0.000663,0.044700,0.061607,0.001177,0.001626
303,0.004000,0.387669,0.677805,1.670575,2.002443,145.536201,158.162026,0.025169,0.038291,0.056288,0.071752,4.496297,6.291666,0.000211,0.000341,0.000514,0.000665,0.044922,0.062999,0.001174,0.001636
304,0.004000,0.387575,0.680213,1.719607,1.883800,147.064985,159.462930,0.025218,0.038798,0.056608,0.071938,4.511256,6.395426,0.000212,0.000345,0.000519,0.000666,0.045076,0.064032,0.001181,0.001652
305,0.004000,0.387774,0.677525,1.704551,1.472287,140.867176,150.604302,0.025057,0.037648,0.056488,0.070528,4.491349,6.145392,0.000210,0.000334,0.000516,0.000656,0.044874,0.061534,0.001175,0.001606
301,0.004000,0.388235,0.680754,1.690926,0.523070,143.886542,165.756908,0.025373,0.039317,0.056673,0.068823,4.525780,6.270973,0.000213,0.000350,0.000518,0.000646,0.045219,0.062792,0.001183,0.001624
302,0.004000,0.387976,0.677199,1.709831,0.844739,145.133481,148.306097,0.025273,0.037818,0.056429,0.069362,4.477848,6.172085,0.000212,0.000336,0.000517,0.000648,0.044741,0.061800,0.001176,0.001602
303,0.004000,0.386906,0.678695,1.688489,2.559664,140.291373,160.469329,0.024994,0.039343,0.056417,0.071815,4.471886,6.273328,0.000209,0.000350,0.000516,0.000663,0.044682,0.062811,0.001172,0.001641
304,0.004000,0.387700,0.679561,1.679879,1.915754,142.410466,160.977519,0.024961,0.037363,0.055984,0.070692,4.476958,6.351740,0.000209,0.000332,0.000512,0.000654,0.044729,0.063598,0.001169,0.001622
305,0.004000,0.386774,0.678105,1.699092,1.621871,138.700579,160.573467,0.024850,0.039154,0.056267,0.070549,4.426138,6.265717,0.000208,0.000348,0.000514,0.000655,0.044223,0.062736,0.001164,0.001631
306,0.004000,0.387709,0.680040,1.697193,2.373062,143.042081,161.726898,0.025044,0.038494,0.056271,0.072006,4.468256,6.195295,0.000210,0.000342,0.000515,0.000667,0.044643,0.062032,0.001171,0.001629
307,0.004000,0.387180,0.678188,1.675371,1.498559,140.025356,153.224046,0.025088,0.037267,0.056069,0.070309,4.452061,6.274377,0.000210,0.000331,0.000512,0.000652,0.044481,0.062826,0.001167,0.001612
308,0.004000,0.387735,0.678500,1.732024,1.451532,146.906798,167.173792,0.025175,0.038902,0.056563,0.071632,4.502948,6.900079,0.000211,0.000347,0.000518,0.000666,0.044992,0.069076,0.001179,0.001703
309,0.004000,0.388570,0.678333,1.728739,2.038943,141.223086,151.957068,0.025431,0.037857,0.056708,0.071370,4.466383,6.223613,0.000214,0.000337,0.000519,0.000662,0.044626,0.062318,0.001179,0.001622
310,0.004000,0.387107,0.678339,1.711395,2.049268,143.863511,163.866423,0.024877,0.038312,0.056363,0.073463,4.480385,6.754458,0.000208,0.000341,0.000515,0.000682,0.044767,0.067614,0.001171,0.001700
311,0.004000,0.387117,0.678221,1.687149,1.730146,141.248672,153.301048,0.024720,0.038040,0.055664,0.071990,4.419863,6.205594,0.000207,0.000338,0.000509,0.000670,0.044157,0.062134,0.001157,0.001629
312,0.004000,0.387127,0.678281,1.703402,1.325539,140.551581,164.186986,0.024843,0.037147,0.055825,0.069224,4.416187,6.346693,0.000208,0.000330,0.000511,0.000644,0.044123,0.063546,0.001160,0.001610
313,0.004000,0.387079,0.677968,1.698384,0.623056,142.539076,157.142146,0.024998,0.037562,0.056358,0.069862,4.474045,6.280687,0.000209,0.000334,0.000515,0.000653,0.044699,0.062887,0.001172,0.001617
314,0.004000,0.387569,0.679963,1.695417,0.521165,144.435220,160.570713,0.025112,0.038234,0.056386,0.067471,4.493905,6.201889,0.000210,0.000340,0.000516,0.000630,0.044898,0.062105,0.001176,0.001592
315,0.004000,0.387209,0.678934,1.673560,1.994010,140.803651,163.806265,0.024632,0.039237,0.055725,0.070819,4.435666,6.257114,0.000206,0.000349,0.000509,0.000657,0.044317,0.062649,0.001158,0.001632
316,0.004000,0.387256,0.678314,1.671244,0.818623,148.488519,149.622341,0.024895,0.037575,0.055784,0.068584,4.451136,6.182979,0.000208,0.000334,0.000510,0.000641,0.044470,0.061910,0.001163,0.001594
317,0.004000,0.386861,0.677166,1.729687,0.527343,138.966574,160.638499,0.024747,0.036521,0.056219,0.067414,4.427402,6.513181,0.000207,0.000324,0.000514,0.000630,0.044233,0.065204,0.001163,0.001606
318,0.004000,0.387058,0.678644,1.708875,1.874760,145.385461,151.960633,0.024789,0.036923,0.056018,0.069532,4.445174,6.087186,0.000207,0.000328,0.000512,0.000644,0.044413,0.060954,0.001164,0.001582
319,0.004000,0.387141,0.678874,1.719862,1.781153,142.204280,159.920849,0.024847,0.037115,0.055692,0.070648,4.400709,6.265824,0.000208,0.000330,0.000509,0.000656,0.043969,0.062739,0.001156,0.001613
320,0.004000,0.387257,0.678052,1.673369,1.396607,140.683592,164.458245,0.024865,0.038301,0.055728,0.072532,4.436144,6.451385,0.000208,0.000340,0.000509,0.000675,0.044327,0.064593,0.001160,0.001662
321,0.004000,0.387398,0.679649,1.730050,1.790844,144.715578,163.857201,0.024907,0.039728,0.056133,0.072615,4.456019,6.686697,0.000209,0.000354,0.000513,0.000675,0.044526,0.066944,0.001167,0.001698
322,0.004000,0.387115,0.678302,1.685810,1.970304,140.047796,158.167703,0.024794,0.038411,0.055853,0.070205,4.448265,6.216444,0.000207,0.000342,0.000510,0.000649,0.044445,0.062245,0.001162,0.001613
323,0.004000,0.387103,0.680030,1.681444,1.973741,140.324780,164.765731,0.024747,0.039124,0.055681,0.070192,4.427444,6.312393,0.000207,0.000348,0.000509,0.000649,0.044235,0.063195,0.001158,0.001629
324,0.004000,0.386811,0.680149,1.674510,0.736373,138.968166,168.937606,0.024727,0.037966,0.055752,0.068202,4.409862,6.387595,0.000207,0.000338,0.000509,0.000636,0.044060,0.063953,0.001156,0.001614
325,0.004000,0.387405,0.677780,1.699051,1.934522,144.644162,153.975805,0.024881,0.037661,0.056175,0.071376,4.478221,6.132698,0.000208,0.000335,0.000514,0.000662,0.044749,0.061405,0.001169,0.001611
326,0.004000,0.387076,0.678482,1.696066,1.496081,140.194583,170.536062,0.024684,0.037912,0.055677,0.071561,4.377232,6.891615,0.000206,0.000337,0.000509,0.000664,0.043736,0.068989,0.001153,0.001692
327,0.004000,0.388173,0.679665,1.686983,0.435285,145.813351,156.937221,0.024883,0.037718,0.055800,0.066652,4.457170,6.208324,0.000208,0.000336,0.000509,0.000623,0.044531,0.062167,0.001163,0.001580
328,0.004000,0.387681,0.679133,1.707304,1.562564,139.974826,157.722742,0.024871,0.038634,0.055816,0.070634,4.409377,6.269670,0.000208,0.000344,0.000510,0.000655,0.044055,0.062773,0.001159,0.001627
329,0.004000,0.387648,0.677819,1.686959,0.453636,146.097573,160.712182,0.024846,0.037182,0.055579,0.067773,4.449630,6.379570,0.000208,0.000330,0.000508,0.000634,0.044457,0.063875,0.001160,0.001603
330,0.004000,0.386518,0.679550,1.687952,2.107139,142.212517,157.671969,0.024623,0.039931,0.055516,0.071601,4.414812,6.233260,0.000206,0.000356,0.000507,0.000662,0.044110,0.062416,0.001154,0.001641
331,0.004000,0.386950,0.678801,1.668694,2.103438,143.629173,162.762261,0.024813,0.038582,0.055698,0.071736,4.440223,6.367886,0.000208,0.000343,0.000509,0.000663,0.044368,0.063758,0.001160,0.001644
332,0.004000,0.387108,0.677589,1.706464,1.717970,141.586182,164.575356,0.024719,0.037319,0.055539,0.071004,4.433315,6.546243,0.000207,0.000332,0.000508,0.000661,0.044296,0.065536,0.001157,0.001648
333,0.004000,0.387130,0.678234,1.674989,1.718356,140.298448,158.799972,0.024659,0.037633,0.055550,0.071313,4.409173,6.458004,0.000206,0.000335,0.000507,0.000663,0.044052,0.064653,0.001154,0.001644
334,0.004000,0.386922,0.678925,1.703191,1.441319,139.662298,162.557362,0.024632,0.037547,0.055403,0.071107,4.385861,6.402230,0.000206,0.000334,0.000506,0.000660,0.043820,0.064096,0.001150,0.001635
335,0.004000,0.388213,0.678502,1.695907,1.611437,143.025865,163.787830,0.024812,0.037228,0.055600,0.070440,4.430356,6.357901,0.000208,0.000331,0.000508,0.000653,0.044263,0.063657,0.001158,0.001621
336,0.004000,0.387348,0.678857,1.734265,1.185847,142.185799,158.407600,0.024706,0.037116,0.056078,0.069506,4.406224,6.140958,0.000207,0.000329,0.000513,0.000646,0.044021,0.061490,0.001160,0.001591
337,0.004000,0.386782,0.678753,1.664907,2.097130,141.133963,160.165353,0.024634,0.038008,0.055276,0.070293,4.409130,6.113684,0.000206,0.000339,0.000504,0.000649,0.044051,0.061219,0.001150,0.001600
338,0.004000,0.386762,0.679281,1.673418,1.324866,140.478798,158.020301,0.024640,0.039309,0.055316,0.069338,4.396543,6.363939,0.000206,0.000350,0.000505,0.000644,0.043925,0.063719,0.001150,0.001631
339,0.004000,0.386899,0.677074,1.712564,1.342163,141.987729,162.002981,0.024760,0.037832,0.055743,0.069960,4.421291,6.300632,0.000207,0.000336,0.000510,0.000650,0.044174,0.063084,0.001159,0.001617
340,0.004000,0.387468,0.678753,1.716997,1.469975,141.634602,163.640379,0.024526,0.039005,0.055468,0.070722,4.389668,6.618703,0.000205,0.000347,0.000507,0.000657,0.043860,0.066260,0.001150,0.001666
341,0.004000,0.386560,0.679029,1.684671,1.725178,138.908873,154.569623,0.024510,0.037660,0.055042,0.070442,4.357639,6.127228,0.000205,0.000335,0.000503,0.000653,0.043538,0.061351,0.001143,0.001602
342,0.004000,0.387472,0.678770,1.719788,1.386021,145.900056,158.424123,0.024658,0.036967,0.055378,0.070219,4.431912,6.203972,0.000206,0.000328,0.000506,0.000652,0.044284,0.062121,0.001155,0.001602
343,0.004000,0.386887,0.678506,1.688489,1.892125,138.946888,159.378788,0.024712,0.037600,0.055442,0.070820,4.391349,6.239265,0.000207,0.000334,0.000507,0.000656,0.043877,0.062473,0.001152,0.001615
344,0.004000,0.387280,0.678324,1.672608,1.433544,143.690395,168.529718,0.024705,0.037356,0.055447,0.070407,4.460585,6.423364,0.000207,0.000332,0.000506,0.000654,0.044568,0.064307,0.001158,0.001629
345,0.004000,0.387331,0.678032,1.746560,1.452065,138.749885,150.921497,0.024476,0.038089,0.055324,0.069434,4.357800,6.114271,0.000204,0.000338,0.000506,0.000644,0.043541,0.061218,0.001146,0.001595
346,0.004000,0.388131,0.678675,1.731931,1.282759,143.707706,164.704061,0.024901,0.037369,0.055831,0.069753,4.430832,6.405905,0.000209,0.000332,0.000511,0.000649,0.044269,0.064135,0.001162,0.001623
347,0.004000,0.387009,0.678625,1.721945,2.089494,139.817224,157.682260,0.024638,0.036961,0.055573,0.072018,4.379212,6.426954,0.000206,0.000328,0.000508,0.000667,0.043754,0.064345,0.001151,0.001639
348,0.004000,0.387173,0.677306,1.680145,1.569895,143.156621,155.227415,0.024653,0.036888,0.055313,0.068742,4.428613,6.180254,0.000206,0.000328,0.000505,0.000639,0.044245,0.061883,0.001154,0.001585
349,0.004000,0.386490,0.677813,1.690297,1.708307,138.453727,156.353812,0.024254,0.036698,0.055091,0.070370,4.342047,6.260070,0.000202,0.000326,0.000503,0.000652,0.043382,0.062680,0.001139,0.001604
350,0.004000,0.386820,0.679982,1.673186,1.054651,138.972043,162.689051,0.024497,0.038193,0.055070,0.068208,4.364214,6.345446,0.000205,0.000340,0.000503,0.000635,0.043603,0.063531,0.001143,0.001610
351,0.004000,0.387145,0.678476,1.694995,2.141004,141.840768,164.736013,0.024430,0.036720,0.055400,0.072311,4.398718,6.361450,0.000204,0.000326,0.000506,0.000668,0.043946,0.063688,0.001149,0.001631
352,0.002000,0.385871,0.677722,1.662856,0.396890,136.357033,160.545116,0.021862,0.035816,0.050810,0.064711,4.006974,5.986283,0.000181,0.000318,0.000461,0.000605,0.040029,0.059946,0.001042,0.001522
353,0.002000,0.385401,0.678026,1.641926,1.492938,133.802487,157.831245,0.021469,0.035337,0.049648,0.067942,3.850187,5.944791,0.000177,0.000314,0.000450,0.000630,0.038462,0.059536,0.001011,0.001539
354,0.002000,0.385476,0.677230,1.640400,1.565686,134.392623,162.749701,0.021500,0.035528,0.049543,0.067477,3.850689,6.005597,0.000177,0.000315,0.000448,0.000625,0.038468,0.060139,0.001010,0.001541
355,0.002000,0.385453,0.677886,1.643402,1.431979,133.923079,162.913455,0.021445,0.034871,0.049565,0.066388,3.848656,5.998131,0.000177,0.000309,0.000449,0.000615,0.038445,0.060068,0.001010,0.001525
356,0.002000,0.385566,0.677576,1.635084,1.104400,135.415095,162.706223,0.021360,0.035161,0.049287,0.066465,3.847387,5.971517,0.000176,0.000312,0.000446,0.000618,0.038433,0.059799,0.001006,0.001527
357,0.002000,0.385388,0.678021,1.653661,1.493931,134.252174,159.046863,0.021358,0.034939,0.049337,0.066572,3.830641,5.967732,0.000176,0.000310,0.000447,0.000616,0.038268,0.059764,0.001005,0.001523
358,0.002000,0.385744,0.677591,1.645863,1.191324,135.659947,164.351645,0.021443,0.035339,0.049420,0.066436,3.847759,6.055447,0.000177,0.000313,0.000448,0.000617,0.038437,0.060634,0.001009,0.001537
359,0.002000,0.385339,0.677484,1.647247,1.686804,133.817476,157.679732,0.021312,0.035455,0.049335,0.067020,3.826598,5.979093,0.000175,0.000315,0.000447,0.000620,0.038225,0.059879,0.001004,0.001533
360,0.002000,0.385514,0.677892,1.638907,1.159034,135.493887,166.649261,0.021337,0.034858,0.049323,0.066706,3.860705,6.131907,0.000176,0.000309,0.000446,0.000619,0.038567,0.061401,0.001008,0.001543
361,0.002000,0.385368,0.677706,1.636527,1.614289,133.964716,162.015878,0.021239,0.034887,0.049088,0.066726,3.808305,6.005524,0.000175,0.000309,0.000444,0.000617,0.038043,0.060141,0.000999,0.001528
362,0.002000,0.385714,0.677832,1.648538,1.250925,134.553943,161.509331,0.021256,0.034849,0.049295,0.065882,3.816221,5.976190,0.000175,0.000309,0.000446,0.000610,0.038121,0.059846,0.001003,0.001518
363,0.002000,0.385089,0.677864,1.636982,1.769066,134.022634,158.874298,0.021136,0.035263,0.049158,0.067623,3.811267,5.964444,0.000174,0.000313,0.000444,0.000626,0.038072,0.059726,0.000999,0.001536
364,0.002000,0.385212,0.678077,1.640338,1.260727,134.298572,163.326639,0.021141,0.034700,0.049063,0.066404,3.817114,5.969277,0.000174,0.000308,0.000444,0.000616,0.038130,0.059780,0.000999,0.001521
365,0.002000,0.385387,0.678427,1.637881,1.653550,133.854402,166.566407,0.021136,0.035273,0.048928,0.067640,3.793746,6.040784,0.000174,0.000313,0.000442,0.000627,0.037898,0.060491,0.000995,0.001544
366,0.002000,0.385269,0.677274,1.644253,1.310492,134.051087,159.843045,0.021161,0.034796,0.049266,0.066229,3.818609,5.979687,0.000174,0.000308,0.000446,0.000614,0.038145,0.059880,0.001001,0.001521
367,0.002000,0.385091,0.677518,1.631866,1.663021,134.468718,157.144103,0.021091,0.035165,0.048808,0.067370,3.805822,5.941751,0.000173,0.000312,0.000441,0.000623,0.038017,0.059505,0.000995,0.001530
368,0.002000,0.385219,0.677569,1.648431,1.217335,133.287297,160.335169,0.021056,0.034579,0.048865,0.066294,3.780678,5.990781,0.000173,0.000307,0.000442,0.000615,0.037766,0.059993,0.000993,0.001521
369,0.002000,0.385068,0.677226,1.628517,1.511974,133.944267,159.550561,0.021052,0.035291,0.048690,0.067038,3.785643,5.962125,0.000173,0.000313,0.000440,0.000621,0.037817,0.059705,0.000992,0.001531
370,0.002000,0.385080,0.677162,1.640894,1.413738,134.802107,162.370546,0.021029,0.035025,0.048822,0.066576,3.791886,6.040331,0.000173,0.000310,0.000442,0.000617,0.037879,0.060482,0.000993,0.001532
371,0.002000,0.385113,0.677694,1.639401,1.453587,133.745651,158.692239,0.021069,0.034731,0.048767,0.067592,3.788747,6.001202,0.000173,0.000308,0.000441,0.000628,0.037846,0.060098,0.000993,0.001536
372,0.002000,0.385301,0.677916,1.637297,1.037375,135.902222,161.879532,0.021125,0.034710,0.048926,0.065394,3.819114,5.994904,0.000174,0.000308,0.000442,0.000607,0.038151,0.060033,0.000998,0.001515
373,0.002000,0.385107,0.677611,1.636856,1.356557,133.870161,163.340866,0.021053,0.034744,0.048711,0.066729,3.789609,5.977908,0.000173,0.000308,0.000440,0.000618,0.037856,0.059865,0.000992,0.001525
