epoch,lr,trainset_Energy_MAE,trainset_Force_MAE,trainset_Stress_MAE,trainset_Energy_Loss,trainset_Force_Loss,trainset_Stress_Loss,trainset_TotalLoss,validset_Energy_MAE,validset_Force_MAE,validset_Stress_MAE,validset_Energy_Loss,validset_Force_Loss,validset_Stress_Loss,validset_TotalLoss,testset_Energy_MAE,testset_Force_MAE,testset_Stress_MAE,testset_Energy_Loss,testset_Force_Loss,testset_Stress_Loss,testset_TotalLoss
59,0.007100,0.035284,0.076762,5.623806,0.000309,0.000724,0.056205,0.001595,0.046322,0.088234,6.700033,0.000418,0.000844,0.066877,0.001930,0.037973,0.086729,7.606807,0.000336,0.000826,0.076153,0.001924
60,0.007050,0.035334,0.076830,5.592462,0.000309,0.000725,0.055893,0.001593,0.045649,0.084792,6.625139,0.000411,0.000809,0.066154,0.001882,0.038326,0.089380,7.649464,0.000339,0.000872,0.076932,0.001981
61,0.007000,0.035553,0.076327,5.715939,0.000311,0.000719,0.057127,0.001602,0.044194,0.085808,6.785804,0.000397,0.000819,0.067728,0.001893,0.037458,0.093628,7.441623,0.000330,0.000915,0.074731,0.001993
62,0.006950,0.035328,0.076720,5.600573,0.000309,0.000724,0.055974,0.001593,0.046215,0.092713,6.770884,0.000416,0.000888,0.067573,0.001980,0.037763,0.091333,7.347201,0.000335,0.000878,0.073651,0.001950
63,0.006900,0.034843,0.076245,5.494915,0.000304,0.000719,0.054919,0.001572,0.047134,0.084215,6.717065,0.000425,0.000802,0.067045,0.001898,0.040344,0.093208,7.508652,0.000359,0.000913,0.075684,0.002028
64,0.006850,0.034717,0.075165,5.511642,0.000303,0.000708,0.055083,0.001562,0.043973,0.084537,6.578249,0.000395,0.000806,0.065690,0.001858,0.035330,0.087080,7.391374,0.000310,0.000831,0.074097,0.001882
65,0.006800,0.034035,0.074390,5.415170,0.000297,0.000700,0.054119,0.001538,0.045203,0.087186,6.577203,0.000407,0.000834,0.065643,0.001897,0.037710,0.091969,7.363783,0.000335,0.000894,0.073879,0.001968
66,0.006750,0.033781,0.074454,5.413625,0.000294,0.000700,0.054104,0.001536,0.042968,0.080299,6.604777,0.000385,0.000764,0.065904,0.001809,0.035562,0.088350,7.393879,0.000314,0.000859,0.074224,0.001915
67,0.006700,0.034185,0.074512,5.486992,0.000298,0.000701,0.054837,0.001548,0.046501,0.083196,6.845106,0.000419,0.000793,0.068324,0.001895,0.036854,0.087789,7.571711,0.000326,0.000844,0.076213,0.001932
68,0.006650,0.034002,0.074383,5.540516,0.000296,0.000700,0.055372,0.001551,0.044890,0.085443,6.683660,0.000404,0.000816,0.066695,0.001886,0.036513,0.088312,7.339599,0.000323,0.000849,0.074040,0.001912
69,0.006600,0.033375,0.073303,5.348469,0.000290,0.000689,0.053453,0.001514,0.043020,0.085456,6.639305,0.000386,0.000817,0.066259,0.001866,0.034766,0.093579,7.465803,0.000305,0.000920,0.074840,0.001974
70,0.006550,0.033565,0.073557,5.433167,0.000292,0.000692,0.054299,0.001527,0.045589,0.082106,6.597088,0.000410,0.000781,0.065872,0.001850,0.037049,0.085019,7.343068,0.000328,0.000811,0.073598,0.001875
71,0.006500,0.033084,0.073007,5.314992,0.000287,0.000687,0.053117,0.001505,0.042906,0.079596,6.328736,0.000384,0.000757,0.063188,0.001773,0.034450,0.083758,7.091828,0.000302,0.000807,0.071123,0.001820
72,0.006450,0.032758,0.072594,5.308215,0.000284,0.000682,0.053051,0.001497,0.044209,0.079060,6.745855,0.000397,0.000751,0.067295,0.001821,0.035657,0.084650,7.133798,0.000313,0.000818,0.071644,0.001847
73,0.006400,0.032817,0.072300,5.256559,0.000285,0.000679,0.052533,0.001489,0.044439,0.079952,6.394038,0.000399,0.000761,0.063827,0.001798,0.035536,0.082479,7.264059,0.000312,0.000787,0.073076,0.001830
74,0.006350,0.033081,0.072608,5.368579,0.000287,0.000683,0.053653,0.001506,0.043926,0.080604,6.456230,0.000394,0.000766,0.064430,0.001805,0.037052,0.090544,7.262681,0.000328,0.000891,0.073035,0.001949
75,0.006300,0.032403,0.071489,5.303059,0.000281,0.000672,0.052998,0.001482,0.042684,0.079138,6.353544,0.000382,0.000752,0.063436,0.001768,0.034051,0.082701,7.295631,0.000298,0.000791,0.073470,0.001824
76,0.006250,0.032618,0.072316,5.297761,0.000283,0.000679,0.052944,0.001492,0.042813,0.080509,6.286513,0.000384,0.000768,0.062735,0.001779,0.035166,0.084181,7.202922,0.000308,0.000814,0.072310,0.001846
77,0.006200,0.032424,0.071732,5.265699,0.000281,0.000674,0.052624,0.001481,0.044725,0.079856,6.389873,0.000402,0.000759,0.063786,0.001799,0.035261,0.081310,7.183263,0.000310,0.000772,0.072181,0.001804
78,0.006150,0.032145,0.070885,5.156933,0.000278,0.000666,0.051539,0.001459,0.043702,0.082077,6.808133,0.000392,0.000780,0.067956,0.001852,0.036321,0.087882,7.643506,0.000320,0.000845,0.076722,0.001932
79,0.006100,0.032008,0.071119,5.210395,0.000277,0.000668,0.052071,0.001465,0.042543,0.083034,6.538251,0.000381,0.000792,0.065262,0.001826,0.035106,0.087467,7.133849,0.000310,0.000855,0.071776,0.001882
80,0.006050,0.031826,0.071152,5.237262,0.000275,0.000668,0.052340,0.001466,0.042216,0.078236,6.535849,0.000378,0.000742,0.065243,0.001773,0.033805,0.082270,7.420512,0.000296,0.000785,0.074338,0.001824
81,0.006000,0.031696,0.070283,5.212403,0.000274,0.000659,0.052091,0.001454,0.044621,0.077324,6.308821,0.000401,0.000734,0.062964,0.001765,0.037095,0.083292,7.054849,0.000327,0.000802,0.070897,0.001837
82,0.005950,0.031207,0.069843,5.167495,0.000269,0.000655,0.051642,0.001441,0.043208,0.081466,6.488047,0.000387,0.000775,0.064741,0.001809,0.034336,0.082795,7.124483,0.000302,0.000791,0.071821,0.001812
83,0.005900,0.031255,0.069735,5.157544,0.000270,0.000654,0.051543,0.001439,0.042931,0.077122,6.310275,0.000385,0.000733,0.062984,0.001748,0.034954,0.080742,7.073181,0.000307,0.000772,0.070970,0.001789
84,0.005850,0.030950,0.069161,5.093729,0.000267,0.000648,0.050904,0.001424,0.041545,0.080316,6.352057,0.000371,0.000764,0.063379,0.001769,0.033043,0.083398,7.275664,0.000287,0.000799,0.073390,0.001820
85,0.005800,0.031279,0.069454,5.159597,0.000270,0.000651,0.051563,0.001437,0.042804,0.079379,6.457904,0.000383,0.000754,0.064438,0.001782,0.033789,0.082741,7.234058,0.000296,0.000793,0.072498,0.001815
86,0.005750,0.030778,0.068530,5.036265,0.000265,0.000642,0.050332,0.001411,0.044230,0.076194,6.464534,0.000397,0.000722,0.064509,0.001763,0.037060,0.082373,7.123696,0.000327,0.000791,0.071472,0.001832
87,0.005700,0.031020,0.068982,5.070760,0.000267,0.000647,0.050675,0.001421,0.042659,0.079411,6.510502,0.000382,0.000755,0.064974,0.001786,0.033690,0.082140,7.200623,0.000296,0.000784,0.072348,0.001804
88,0.005650,0.030667,0.068348,5.001351,0.000264,0.000640,0.049981,0.001404,0.041197,0.078119,6.255665,0.000368,0.000742,0.062448,0.001735,0.033477,0.081645,7.148761,0.000291,0.000780,0.071791,0.001789
89,0.005600,0.030419,0.068135,4.984104,0.000262,0.000638,0.049808,0.001398,0.041196,0.079938,6.531784,0.000368,0.000759,0.065184,0.001778,0.032948,0.083535,7.140857,0.000288,0.000796,0.071637,0.001800
90,0.005550,0.030154,0.067496,4.988177,0.000259,0.000632,0.049849,0.001389,0.042049,0.078108,6.363918,0.000376,0.000741,0.063525,0.001753,0.033811,0.081006,7.059498,0.000295,0.000776,0.070663,0.001778
91,0.005500,0.030180,0.067257,4.967810,0.000259,0.000629,0.049646,0.001385,0.041746,0.077413,6.392327,0.000373,0.000735,0.063797,0.001746,0.033643,0.080788,7.211474,0.000294,0.000770,0.072561,0.001790
92,0.005450,0.030412,0.067740,5.024232,0.000261,0.000634,0.050209,0.001398,0.040947,0.076482,6.218471,0.000366,0.000724,0.062070,0.001711,0.032262,0.079394,7.043024,0.000280,0.000755,0.070824,0.001743
93,0.005400,0.030400,0.067601,5.054339,0.000261,0.000633,0.050511,0.001399,0.043954,0.079759,6.594471,0.000395,0.000760,0.065806,0.001812,0.036178,0.083557,7.065081,0.000319,0.000805,0.070834,0.001831
94,0.005350,0.029997,0.066880,4.954772,0.000257,0.000625,0.049515,0.001378,0.043156,0.077237,6.451513,0.000387,0.000732,0.064390,0.001763,0.033938,0.081155,7.043098,0.000297,0.000774,0.070685,0.001777
95,0.005300,0.029441,0.066594,4.903996,0.000252,0.000623,0.049008,0.001365,0.041640,0.074552,6.297728,0.000372,0.000705,0.062842,0.001706,0.034020,0.078136,6.950404,0.000298,0.000740,0.069692,0.001735
96,0.005250,0.029636,0.066473,4.876504,0.000254,0.000622,0.048732,0.001363,0.042023,0.078851,6.296130,0.000376,0.000750,0.062838,0.001754,0.033240,0.081415,7.233383,0.000290,0.000779,0.072964,0.001798
97,0.005200,0.029445,0.066094,4.839601,0.000252,0.000618,0.048364,0.001354,0.042039,0.075671,6.387898,0.000376,0.000717,0.063741,0.001730,0.033017,0.078728,7.063747,0.000288,0.000750,0.070832,0.001747
98,0.005150,0.029372,0.065969,4.891521,0.000251,0.000616,0.048883,0.001357,0.041057,0.076879,6.465366,0.000366,0.000729,0.064533,0.001740,0.033716,0.081911,7.197318,0.000295,0.000786,0.072190,0.001803
99,0.005100,0.029199,0.065705,4.865675,0.000250,0.000614,0.048625,0.001350,0.041215,0.076998,6.238143,0.000368,0.000730,0.062267,0.001721,0.032866,0.079618,7.254808,0.000287,0.000760,0.072986,0.001776
100,0.005050,0.029541,0.066048,4.901891,0.000253,0.000618,0.048987,0.001361,0.041129,0.076199,6.450281,0.000367,0.000722,0.064384,0.001733,0.033202,0.080249,7.060929,0.000290,0.000765,0.070776,0.001762
101,0.005000,0.029305,0.065686,4.869300,0.000251,0.000614,0.048661,0.001351,0.042702,0.079070,6.610553,0.000383,0.000751,0.065997,0.001794,0.034081,0.081171,7.469949,0.000300,0.000776,0.075088,0.001827
102,0.004951,0.028890,0.065611,4.856419,0.000247,0.000613,0.048532,0.001345,0.040618,0.076244,6.461702,0.000363,0.000723,0.064496,0.001730,0.032698,0.079012,7.186701,0.000286,0.000754,0.072003,0.001760
103,0.004901,0.029036,0.065078,4.807087,0.000248,0.000607,0.048038,0.001336,0.042948,0.077343,6.416234,0.000384,0.000734,0.064055,0.001758,0.034522,0.080118,7.226919,0.000303,0.000763,0.072906,0.001795
104,0.004851,0.028836,0.064939,4.789560,0.000246,0.000606,0.047863,0.001331,0.040153,0.075698,6.235062,0.000358,0.000718,0.062235,0.001698,0.032480,0.079121,7.172342,0.000283,0.000755,0.072013,0.001759
105,0.004801,0.028726,0.064567,4.747651,0.000245,0.000603,0.047444,0.001322,0.041717,0.076403,6.323116,0.000373,0.000724,0.063102,0.001728,0.033107,0.079797,7.135071,0.000290,0.000762,0.071711,0.001768
106,0.004751,0.028483,0.064072,4.731611,0.000243,0.000598,0.047284,0.001314,0.041896,0.075159,6.436101,0.000375,0.000712,0.064247,0.001729,0.034043,0.078891,7.110320,0.000297,0.000751,0.071217,0.001761
107,0.004701,0.028285,0.064007,4.682540,0.000241,0.000597,0.046793,0.001306,0.040199,0.074634,6.264666,0.000358,0.000707,0.062523,0.001691,0.032285,0.077151,7.011772,0.000282,0.000733,0.070464,0.001720
108,0.004651,0.028558,0.064648,4.768717,0.000244,0.000604,0.047655,0.001324,0.040565,0.075959,6.362208,0.000362,0.000722,0.063507,0.001719,0.032124,0.077804,7.243433,0.000280,0.000744,0.072859,0.001752
109,0.004601,0.028404,0.063969,4.748973,0.000242,0.000597,0.047457,0.001313,0.040208,0.076149,6.299500,0.000359,0.000722,0.062873,0.001709,0.031272,0.079546,7.108450,0.000271,0.000766,0.071514,0.001752
110,0.004551,0.028206,0.063839,4.729785,0.000240,0.000595,0.047265,0.001308,0.041554,0.077112,6.484673,0.000371,0.000732,0.064711,0.001750,0.032855,0.078380,6.995952,0.000286,0.000748,0.070266,0.001737
111,0.004501,0.028116,0.063364,4.649952,0.000239,0.000591,0.046468,0.001295,0.039192,0.074054,6.139716,0.000349,0.000701,0.061285,0.001663,0.031254,0.076798,7.081038,0.000272,0.000734,0.071138,0.001717
112,0.004451,0.028021,0.063378,4.654465,0.000238,0.000591,0.046512,0.001295,0.039708,0.076173,6.338770,0.000353,0.000722,0.063257,0.001708,0.031003,0.079829,7.178869,0.000269,0.000766,0.072238,0.001757
113,0.004401,0.028015,0.063306,4.659930,0.000238,0.000590,0.046567,0.001294,0.041021,0.076069,6.584202,0.000366,0.000722,0.065741,0.001745,0.032868,0.077574,7.396594,0.000286,0.000740,0.074114,0.001768
114,0.004351,0.027871,0.063017,4.687626,0.000237,0.000587,0.046844,0.001293,0.040434,0.076182,6.813003,0.000361,0.000722,0.068004,0.001763,0.031822,0.079527,7.589745,0.000276,0.000759,0.076301,0.001798
115,0.004301,0.027659,0.062813,4.674025,0.000235,0.000585,0.046707,0.001288,0.039907,0.076369,6.595144,0.000355,0.000723,0.065841,0.001737,0.031456,0.079670,7.455597,0.000273,0.000762,0.074890,0.001784
116,0.004251,0.027530,0.062446,4.631786,0.000234,0.000582,0.046285,0.001278,0.041075,0.074166,6.567347,0.000367,0.000702,0.065560,0.001724,0.033341,0.076865,7.336584,0.000291,0.000732,0.073417,0.001757
117,0.004201,0.027389,0.062018,4.582007,0.000233,0.000577,0.045787,0.001268,0.039949,0.076143,6.439313,0.000356,0.000721,0.064264,0.001720,0.031151,0.079876,7.223979,0.000270,0.000767,0.072664,0.001763
118,0.004151,0.027403,0.062069,4.586670,0.000233,0.000578,0.045835,0.001269,0.041234,0.075790,6.482726,0.000368,0.000718,0.064728,0.001734,0.033208,0.077662,7.255409,0.000290,0.000739,0.072617,0.001755
