Epoch,Learning_rate,Train_Energy_RMSE (eV/atom),Valid_Energy_RMSE (eV/atom),Train_Force_RMSE (eV/Å),Valid_Force_RMSE (eV/Å),Train_Stress_RMSE (kbar),Valid_Stress_RMSE (kbar),Train_Energy_MAE (eV/atom),Valid_Energy_MAE (eV/atom),Train_Force_MAE (eV/Å),Valid_Force_MAE (eV/Å),Train_Stress_MAE (kbar),Valid_Stress_MAE (kbar),Train_Energy_Loss,Valid_Energy_Loss,Train_Force_Loss,Valid_Force_Loss,Train_Stress_Loss,Valid_Stress_Loss,Train_TotalLoss,Valid_TotalLoss
247,0.002000,0.378587,0.674637,1.661154,0.597359,140.029507,154.649772,0.022941,0.036038,0.050683,0.065304,4.159579,6.024889,0.000190,0.000319,0.000460,0.000610,0.041557,0.060331,0.001065,0.001532
248,0.002000,0.379529,0.676295,1.671583,0.475019,141.280212,157.070178,0.022619,0.036711,0.050041,0.064706,4.121136,6.042276,0.000187,0.000325,0.000453,0.000603,0.041170,0.060503,0.001052,0.001533
249,0.002000,0.377918,0.676501,1.666515,0.887346,139.674570,157.644080,0.022617,0.035907,0.050344,0.065333,4.100808,5.877981,0.000187,0.000318,0.000456,0.000606,0.040968,0.058873,0.001053,0.001513
250,0.002000,0.379694,0.675531,1.668769,0.736416,136.885359,150.379928,0.022698,0.035886,0.050222,0.065887,4.096218,5.995653,0.000188,0.000318,0.000455,0.000614,0.040924,0.060041,0.001052,0.001533
251,0.002000,0.377585,0.675582,1.676910,1.504118,139.510611,154.614429,0.022532,0.035861,0.050122,0.067577,4.086419,5.989698,0.000186,0.000317,0.000454,0.000627,0.040825,0.059975,0.001049,0.001544
252,0.002000,0.378684,0.676188,1.650627,0.435345,136.663269,169.335730,0.022467,0.036474,0.049918,0.063859,4.066143,6.072482,0.000186,0.000324,0.000452,0.000595,0.040624,0.060810,0.001044,0.001527
253,0.002000,0.377771,0.675727,1.686682,0.402102,139.891814,160.262514,0.022613,0.036636,0.049937,0.064600,4.097229,6.246677,0.000187,0.000325,0.000453,0.000603,0.040932,0.062549,0.001049,0.001554
254,0.002000,0.376722,0.676028,1.656476,0.571159,137.915146,163.862389,0.022450,0.036381,0.049588,0.064858,4.071554,6.040627,0.000185,0.000322,0.000449,0.000605,0.040675,0.060487,0.001041,0.001532
255,0.002000,0.377929,0.674700,1.670170,1.028257,139.915201,152.495030,0.022540,0.034607,0.049962,0.065390,4.094119,5.864686,0.000186,0.000306,0.000452,0.000608,0.040901,0.058728,0.001048,0.001501
256,0.002000,0.376795,0.675587,1.665275,1.721245,138.110756,161.980366,0.022432,0.036054,0.049864,0.067186,4.076537,6.052088,0.000185,0.000319,0.000451,0.000620,0.040726,0.060607,0.001044,0.001546
257,0.002000,0.376126,0.675627,1.663212,0.592448,141.908159,155.938943,0.022425,0.036184,0.049675,0.064847,4.081456,5.950403,0.000185,0.000320,0.000450,0.000605,0.040777,0.059588,0.001043,0.001521
258,0.002000,0.374596,0.675319,1.655452,0.421120,139.527252,164.460856,0.022398,0.035625,0.049686,0.063896,4.089083,6.022292,0.000185,0.000315,0.000450,0.000597,0.040855,0.060304,0.001043,0.001515
259,0.002000,0.376397,0.674790,1.681813,0.819661,138.614043,151.028462,0.022445,0.035712,0.049716,0.064761,4.066862,5.883025,0.000185,0.000316,0.000450,0.000603,0.040629,0.058915,0.001042,0.001508
260,0.002000,0.374108,0.675799,1.663360,0.436752,137.473263,168.642349,0.022365,0.035950,0.049944,0.063786,4.086253,6.004998,0.000185,0.000319,0.000452,0.000595,0.040826,0.060127,0.001045,0.001515
261,0.002000,0.377195,0.675014,1.666752,0.946405,137.648011,152.149236,0.022353,0.035928,0.049340,0.065774,4.058224,5.993460,0.000185,0.000318,0.000446,0.000610,0.040546,0.060023,0.001037,0.001529
262,0.002000,0.374456,0.675632,1.648027,0.560715,138.900848,164.264428,0.022309,0.035890,0.049569,0.064817,4.065536,6.034273,0.000184,0.000317,0.000448,0.000607,0.040615,0.060425,0.001039,0.001528
263,0.002000,0.375717,0.677538,1.723496,1.895360,138.899315,167.266851,0.022268,0.035767,0.049702,0.067627,4.058252,6.139009,0.000184,0.000317,0.000450,0.000624,0.040548,0.061474,0.001040,0.001556
264,0.002000,0.374549,0.675793,1.667105,0.574937,138.477230,163.755989,0.022230,0.036454,0.049670,0.064550,4.064030,5.942132,0.000183,0.000323,0.000449,0.000602,0.040600,0.059498,0.001039,0.001519
265,0.002000,0.374249,0.674812,1.644847,0.396503,139.897778,157.161860,0.022243,0.035375,0.049271,0.063224,4.056881,6.029406,0.000184,0.000313,0.000445,0.000590,0.040532,0.060381,0.001034,0.001507
266,0.002000,0.375297,0.676748,1.675933,1.779353,139.923146,167.549347,0.022428,0.035248,0.049614,0.066578,4.073874,6.186789,0.000185,0.000313,0.000449,0.000614,0.040700,0.061937,0.001041,0.001546
267,0.002000,0.380576,0.676088,1.665940,0.454637,143.551510,148.073915,0.022393,0.035992,0.049402,0.064918,4.090137,5.885986,0.000185,0.000319,0.000447,0.000607,0.040861,0.058944,0.001041,0.001515
268,0.002000,0.379630,0.675846,1.655586,0.411989,135.501806,167.207504,0.022325,0.036598,0.048975,0.063899,3.993133,6.060590,0.000184,0.000323,0.000442,0.000596,0.039894,0.060689,0.001026,0.001527
269,0.002000,0.378158,0.675050,1.681867,1.107647,139.588845,154.391844,0.022307,0.036497,0.049389,0.065581,4.075558,5.900590,0.000184,0.000322,0.000447,0.000609,0.040719,0.059091,0.001039,0.001522
270,0.002000,0.377731,0.676370,1.670605,0.733046,136.909165,165.343368,0.022344,0.035944,0.049571,0.065054,4.039657,6.019932,0.000185,0.000318,0.000448,0.000606,0.040356,0.060279,0.001036,0.001526
271,0.002000,0.376004,0.675243,1.660761,1.636007,138.591317,154.878036,0.022281,0.035724,0.049316,0.066854,4.068438,5.992334,0.000184,0.000316,0.000446,0.000618,0.040645,0.060012,0.001036,0.001534
272,0.002000,0.375724,0.676282,1.661844,0.825375,137.583958,162.371637,0.022123,0.037294,0.049049,0.065158,4.023954,5.948538,0.000182,0.000330,0.000443,0.000605,0.040200,0.059567,0.001028,0.001531
273,0.002000,0.374457,0.675009,1.670453,0.490983,139.046002,159.184132,0.022017,0.035494,0.049074,0.064314,4.036099,6.016838,0.000181,0.000314,0.000444,0.000599,0.040322,0.060247,0.001029,0.001516
274,0.002000,0.374557,0.674277,1.651112,0.469942,137.216130,145.682544,0.022042,0.035329,0.048737,0.064417,4.013016,5.782380,0.000182,0.000312,0.000440,0.000602,0.040094,0.057910,0.001022,0.001493
275,0.002000,0.374164,0.677063,1.645122,0.439255,138.337560,160.176893,0.022159,0.036392,0.049062,0.063215,4.051016,5.915628,0.000183,0.000322,0.000444,0.000589,0.040473,0.059236,0.001031,0.001503
276,0.002000,0.381023,0.676086,1.686038,2.018269,140.397266,156.446860,0.022203,0.035568,0.049152,0.067629,4.058151,5.939802,0.000183,0.000315,0.000445,0.000624,0.040542,0.059481,0.001033,0.001534
277,0.002000,0.380397,0.675405,1.660407,1.918082,137.348047,156.833520,0.022092,0.035300,0.048933,0.066774,4.011636,5.946953,0.000182,0.000313,0.000442,0.000616,0.040080,0.059553,0.001025,0.001524
278,0.002000,0.378638,0.674815,1.681216,0.814006,137.899294,151.520021,0.022033,0.036815,0.049229,0.065712,4.018517,5.898703,0.000182,0.000326,0.000445,0.000613,0.040147,0.059062,0.001028,0.001530
279,0.002000,0.379264,0.674821,1.671362,0.918811,137.222171,162.810730,0.022138,0.035289,0.048631,0.064828,3.985849,6.062784,0.000183,0.000312,0.000439,0.000604,0.039824,0.060709,0.001020,0.001523
280,0.002000,0.378195,0.676634,1.658610,0.452541,141.587975,152.487048,0.022124,0.037379,0.048936,0.064155,4.049269,5.900383,0.000183,0.000331,0.000442,0.000597,0.040455,0.059086,0.001030,0.001519
281,0.002000,0.378489,0.675148,1.668690,0.876321,137.815357,156.353376,0.022099,0.034878,0.048998,0.064997,4.013135,5.942114,0.000182,0.000308,0.000443,0.000606,0.040096,0.059504,0.001026,0.001509
282,0.002000,0.377445,0.675588,1.642912,0.491675,137.742349,161.676565,0.022074,0.035713,0.048583,0.063872,4.007895,6.028452,0.000182,0.000316,0.000438,0.000596,0.040038,0.060369,0.001021,0.001516
283,0.002000,0.376027,0.676152,1.711025,1.998932,141.649704,164.890919,0.022255,0.035010,0.049172,0.066649,4.083764,6.020621,0.000184,0.000310,0.000445,0.000614,0.040802,0.060287,0.001037,0.001527
284,0.002000,0.373742,0.675021,1.654557,2.304409,137.120429,154.660336,0.021893,0.034896,0.048708,0.067434,3.997842,5.954099,0.000180,0.000309,0.000440,0.000621,0.039938,0.059621,0.001019,0.001526
285,0.002000,0.374479,0.675577,1.714792,0.842829,137.129702,161.232212,0.022057,0.035498,0.049044,0.064635,4.017946,5.966897,0.000182,0.000315,0.000443,0.000601,0.040142,0.059753,0.001026,0.001513
286,0.002000,0.375104,0.675431,1.656271,0.630518,136.931518,150.569108,0.021950,0.035207,0.048759,0.063554,3.997354,5.853102,0.000181,0.000312,0.000441,0.000591,0.039936,0.058614,0.001021,0.001489
287,0.002000,0.374524,0.675798,1.664446,1.610791,142.707387,165.358771,0.021917,0.035156,0.048935,0.066378,4.041539,6.111934,0.000181,0.000311,0.000442,0.000613,0.040378,0.061202,0.001027,0.001536
288,0.002000,0.374130,0.676186,1.684453,1.078391,137.127226,160.075557,0.021859,0.037270,0.048520,0.065131,3.981252,6.057785,0.000180,0.000330,0.000439,0.000603,0.039773,0.060657,0.001016,0.001539
289,0.002000,0.380049,0.675274,1.664144,1.624667,138.051242,157.257761,0.022096,0.035384,0.048815,0.066337,4.010191,5.941520,0.000182,0.000313,0.000441,0.000612,0.040062,0.059498,0.001024,0.001521
290,0.002000,0.378566,0.674494,1.683354,1.112610,138.701622,154.582854,0.021837,0.035170,0.048392,0.064444,3.986483,5.897331,0.000180,0.000311,0.000437,0.000597,0.039828,0.059064,0.001015,0.001499
291,0.002000,0.376344,0.674841,1.665298,1.860782,137.947575,162.904744,0.021940,0.036015,0.048745,0.067616,3.994744,6.166077,0.000181,0.000318,0.000440,0.000624,0.039909,0.061750,0.001020,0.001559
292,0.002000,0.373958,0.675960,1.656406,1.428381,138.222639,171.008134,0.021841,0.035415,0.048647,0.065235,3.998648,6.091610,0.000180,0.000314,0.000440,0.000604,0.039947,0.061003,0.001019,0.001528
293,0.002000,0.374239,0.675504,1.664038,0.614557,142.648410,159.096930,0.021834,0.036042,0.048598,0.064863,4.026619,5.956025,0.000180,0.000319,0.000439,0.000604,0.040227,0.059634,0.001021,0.001519
294,0.002000,0.380827,0.675619,1.667933,0.707380,137.720282,169.611943,0.021821,0.035250,0.048104,0.066122,3.961406,6.343581,0.000180,0.000312,0.000434,0.000617,0.039575,0.063518,0.001010,0.001565
295,0.002000,0.378978,0.675176,1.653033,0.509519,146.099409,153.759951,0.021859,0.035337,0.048177,0.064087,4.015511,5.885129,0.000180,0.000312,0.000435,0.000599,0.040116,0.058925,0.001016,0.001501
296,0.002000,0.377581,0.675290,1.666296,0.452587,138.210110,147.514438,0.021783,0.035112,0.048499,0.063171,3.974871,5.835875,0.000179,0.000311,0.000438,0.000588,0.039709,0.058445,0.001014,0.001484
297,0.002000,0.374799,0.674902,1.670463,0.416807,138.146253,167.292540,0.021770,0.036217,0.048368,0.064473,3.990895,6.295862,0.000179,0.000320,0.000437,0.000603,0.039868,0.063039,0.001015,0.001553
298,0.002000,0.375822,0.675146,1.668703,1.011422,136.979563,153.825783,0.021736,0.035485,0.048260,0.064986,3.970255,5.918848,0.000179,0.000314,0.000434,0.000605,0.039664,0.059266,0.001010,0.001512
299,0.002000,0.374678,0.675318,1.686682,0.409892,142.477433,164.417800,0.021773,0.035777,0.048309,0.063799,4.022275,6.027817,0.000179,0.000316,0.000435,0.000596,0.040184,0.060356,0.001016,0.001516
300,0.002000,0.376480,0.674871,1.644154,0.483377,138.790920,150.084082,0.021832,0.035263,0.048017,0.064431,3.990041,5.922965,0.000180,0.000312,0.000432,0.000603,0.039863,0.059309,0.001010,0.001508
301,0.002000,0.373786,0.675077,1.668902,1.846437,138.103091,161.351389,0.021709,0.035090,0.048359,0.067710,3.997433,6.201782,0.000179,0.000310,0.000435,0.000631,0.039936,0.062103,0.001013,0.001563
302,0.002000,0.375368,0.675164,1.672972,0.464987,138.138854,159.086645,0.021760,0.035653,0.048170,0.063716,3.983202,6.080591,0.000179,0.000315,0.000434,0.000595,0.039794,0.060885,0.001011,0.001519
303,0.002000,0.373655,0.674959,1.664169,0.520985,138.356171,160.994699,0.021592,0.035897,0.048104,0.064698,3.994913,6.118264,0.000177,0.000318,0.000433,0.000605,0.039910,0.061260,0.001010,0.001536
304,0.002000,0.373196,0.675481,1.650498,2.113695,138.127762,154.532300,0.021528,0.034501,0.047746,0.066468,3.965521,6.017267,0.000177,0.000306,0.000430,0.000617,0.039615,0.060261,0.001003,0.001525
305,0.002000,0.373082,0.675595,1.660074,0.504083,140.894848,158.825845,0.021603,0.035683,0.047984,0.064486,4.015710,5.988630,0.000178,0.000315,0.000431,0.000603,0.040117,0.059965,0.001010,0.001518
306,0.002000,0.379843,0.675676,1.641946,0.436542,136.510043,158.148271,0.021575,0.035081,0.047445,0.062825,3.923575,5.965821,0.000177,0.000310,0.000427,0.000584,0.039197,0.059739,0.000997,0.001491
307,0.002000,0.377477,0.675541,1.673778,1.184180,140.854761,166.650171,0.021810,0.036130,0.048241,0.065615,4.010289,6.102926,0.000180,0.000320,0.000435,0.000607,0.040065,0.061098,0.001016,0.001538
308,0.002000,0.375215,0.674826,1.663762,0.564805,136.176321,154.040510,0.021657,0.035339,0.047952,0.063512,3.936648,5.904847,0.000178,0.000312,0.000432,0.000592,0.039326,0.059135,0.001004,0.001495
309,0.002000,0.374584,0.674881,1.663838,0.528389,137.843791,158.688760,0.021689,0.035773,0.047998,0.063440,3.983652,5.973378,0.000178,0.000316,0.000433,0.000591,0.039796,0.059820,0.001009,0.001505
310,0.002000,0.373398,0.675124,1.648968,0.522071,144.008114,156.255175,0.021386,0.035414,0.047670,0.064366,3.969771,5.937602,0.000176,0.000313,0.000430,0.000602,0.039659,0.059451,0.001002,0.001509
311,0.002000,0.380066,0.675596,1.700965,1.041846,136.501139,164.877126,0.021800,0.035564,0.048035,0.064294,3.933710,5.975989,0.000179,0.000315,0.000433,0.000595,0.039297,0.059838,0.001006,0.001509
312,0.002000,0.377835,0.675174,1.656519,0.578615,138.238443,154.064026,0.021651,0.035094,0.047828,0.063960,3.965488,5.818105,0.000178,0.000311,0.000431,0.000597,0.039614,0.058258,0.001005,0.001490
313,0.002000,0.375642,0.674877,1.662658,0.605867,137.370168,171.753062,0.021642,0.035152,0.047921,0.063975,3.950233,6.098678,0.000178,0.000311,0.000432,0.000595,0.039462,0.061067,0.001005,0.001517
314,0.002000,0.373263,0.674966,1.675327,0.948779,139.920053,149.038886,0.021449,0.035471,0.047805,0.064225,3.952285,5.811944,0.000176,0.000313,0.000431,0.000596,0.039481,0.058201,0.001002,0.001491
315,0.002000,0.373535,0.674269,1.663155,0.465723,135.719035,159.276767,0.021578,0.035637,0.047879,0.065236,3.945663,6.256605,0.000177,0.000315,0.000432,0.000610,0.039415,0.062640,0.001003,0.001551
316,0.002000,0.372459,0.675971,1.676670,2.118464,137.237179,158.010361,0.021433,0.035209,0.047812,0.067414,3.939776,6.069481,0.000176,0.000312,0.000431,0.000622,0.039357,0.060777,0.001001,0.001541
317,0.002000,0.372490,0.674971,1.659383,0.533333,136.601533,165.407287,0.021435,0.034481,0.047771,0.064503,3.942936,6.098776,0.000176,0.000306,0.000431,0.000602,0.039391,0.061064,0.001000,0.001518
318,0.002000,0.375302,0.674451,1.669744,1.728541,143.851344,154.538324,0.021647,0.036120,0.047727,0.066179,3.980289,5.966667,0.000178,0.000319,0.000430,0.000612,0.039765,0.059748,0.001006,0.001528
319,0.002000,0.378139,0.675494,1.648385,0.382615,136.545263,162.209783,0.021527,0.035985,0.047488,0.062779,3.918965,5.958784,0.000177,0.000318,0.000428,0.000585,0.039148,0.059670,0.000996,0.001500
320,0.002000,0.377384,0.674447,1.681205,0.528002,137.475396,153.494436,0.021412,0.035218,0.047526,0.063876,3.945220,6.016407,0.000176,0.000311,0.000429,0.000598,0.039413,0.060242,0.000999,0.001512
321,0.002000,0.374313,0.674780,1.639310,0.458464,136.463708,156.271920,0.021327,0.035663,0.047252,0.064092,3.905419,5.993760,0.000175,0.000316,0.000426,0.000598,0.039015,0.060019,0.000991,0.001514
322,0.002000,0.372108,0.674994,1.644944,0.493781,137.372689,162.011988,0.021283,0.034809,0.047318,0.064385,3.919714,6.021503,0.000175,0.000308,0.000426,0.000602,0.039156,0.060291,0.000992,0.001513
323,0.002000,0.372957,0.674800,1.656329,0.928575,138.992613,168.049204,0.021304,0.035412,0.047654,0.064685,3.947655,6.005880,0.000175,0.000313,0.000430,0.000602,0.039439,0.060136,0.000999,0.001516
324,0.002000,0.375456,0.674548,1.666924,0.505122,135.736537,154.561307,0.021356,0.035667,0.047239,0.064413,3.906979,6.003501,0.000175,0.000316,0.000425,0.000601,0.039030,0.060113,0.000991,0.001518
325,0.002000,0.373203,0.675228,1.661156,1.796271,135.163577,166.144700,0.021399,0.034913,0.047695,0.066325,3.920613,6.051977,0.000176,0.000308,0.000430,0.000613,0.039165,0.060593,0.000997,0.001527
326,0.002000,0.373739,0.675172,1.671571,0.413288,139.630935,154.958037,0.021580,0.035490,0.047924,0.063933,3.975921,5.955261,0.000177,0.000314,0.000432,0.000597,0.039719,0.059630,0.001007,0.001507
327,0.002000,0.378849,0.675674,1.645036,0.460836,141.841841,161.538841,0.021267,0.035106,0.047207,0.062960,3.910449,5.913532,0.000174,0.000311,0.000425,0.000587,0.039065,0.059219,0.000990,0.001490
328,0.002000,0.377793,0.674258,1.656839,0.829413,138.363132,151.369636,0.021492,0.035338,0.047314,0.064240,3.923068,5.867435,0.000177,0.000312,0.000426,0.000598,0.039194,0.058756,0.000995,0.001497
329,0.002000,0.375521,0.675085,1.669105,0.732051,138.496611,166.723046,0.021308,0.034988,0.047405,0.065681,3.914165,6.062567,0.000175,0.000309,0.000427,0.000614,0.039105,0.060698,0.000993,0.001530
330,0.002000,0.372057,0.675527,1.663213,0.934746,135.873633,154.299318,0.021187,0.035987,0.047379,0.064104,3.903050,5.914224,0.000174,0.000318,0.000427,0.000594,0.038990,0.059230,0.000991,0.001504
331,0.002000,0.373058,0.674770,1.666257,0.873160,135.664002,163.201431,0.021306,0.035506,0.047277,0.064609,3.888790,5.955699,0.000175,0.000314,0.000426,0.000601,0.038848,0.059630,0.000989,0.001511
332,0.002000,0.371969,0.673992,1.645312,0.501247,137.153587,160.587470,0.021187,0.035052,0.047125,0.064366,3.918638,6.057499,0.000174,0.000310,0.000424,0.000601,0.039152,0.060653,0.000989,0.001517
333,0.002000,0.372004,0.674209,1.668348,1.101137,135.901932,164.254073,0.021113,0.034822,0.047186,0.065583,3.897906,5.991531,0.000173,0.000308,0.000425,0.000608,0.038939,0.059995,0.000987,0.001516
334,0.002000,0.377884,0.674368,1.677338,0.660850,139.318501,155.067573,0.021368,0.035143,0.047528,0.064260,3.940677,6.056313,0.000175,0.000310,0.000429,0.000598,0.039370,0.060639,0.000998,0.001514
335,0.002000,0.377627,0.675132,1.646743,0.448478,136.526244,158.215684,0.021243,0.035973,0.046951,0.063525,3.893687,5.940183,0.000174,0.000318,0.000423,0.000593,0.038897,0.059483,0.000986,0.001505
336,0.002000,0.376336,0.675949,1.653312,0.429461,137.107487,155.214179,0.021308,0.035733,0.046959,0.062850,3.890331,5.837810,0.000175,0.000316,0.000423,0.000586,0.038864,0.058462,0.000986,0.001487
337,0.002000,0.374502,0.674054,1.663337,1.838866,137.581749,173.304805,0.021137,0.034809,0.047024,0.066287,3.894650,6.180335,0.000173,0.000308,0.000423,0.000613,0.038906,0.061875,0.000985,0.001540
338,0.002000,0.372969,0.675368,1.663151,0.818781,138.407884,160.071960,0.021326,0.035931,0.047247,0.064697,3.921100,6.001660,0.000175,0.000318,0.000426,0.000602,0.039177,0.060100,0.000993,0.001521
339,0.002000,0.371923,0.674388,1.655557,0.417370,137.698487,165.882946,0.021330,0.035513,0.047208,0.063247,3.928566,6.006442,0.000175,0.000314,0.000425,0.000591,0.039244,0.060136,0.000992,0.001506
340,0.002000,0.372487,0.674754,1.688920,0.406548,137.671377,153.166921,0.021155,0.035180,0.047036,0.063220,3.889112,6.080658,0.000173,0.000311,0.000424,0.000590,0.038852,0.060887,0.000986,0.001510
341,0.002000,0.373402,0.674446,1.685055,0.789214,135.946218,153.440120,0.021181,0.035683,0.046981,0.064806,3.854775,5.957179,0.000174,0.000315,0.000423,0.000603,0.038508,0.059652,0.000982,0.001514
342,0.002000,0.373526,0.675027,1.646322,0.455782,141.529581,160.002491,0.021295,0.035250,0.046965,0.063931,3.923655,6.193801,0.000175,0.000312,0.000423,0.000597,0.039204,0.062020,0.000990,0.001529
343,0.002000,0.370631,0.675883,1.649304,1.854461,136.530013,161.641368,0.021028,0.035608,0.046876,0.066377,3.884976,6.143864,0.000172,0.000315,0.000422,0.000613,0.038812,0.061512,0.000982,0.001543
344,0.002000,0.376262,0.675512,1.684910,1.163674,140.187340,159.583962,0.021295,0.035064,0.047319,0.064812,3.927146,5.970827,0.000175,0.000310,0.000426,0.000601,0.039236,0.059784,0.000993,0.001509
345,0.002000,0.375394,0.675314,1.653355,0.601467,136.768736,162.141209,0.021147,0.035464,0.046938,0.064042,3.881214,6.077411,0.000173,0.000314,0.000422,0.000601,0.038773,0.060852,0.000983,0.001523
346,0.002000,0.373865,0.675207,1.665777,0.431673,138.008923,157.088458,0.021148,0.035384,0.046919,0.063086,3.902441,6.019116,0.000173,0.000313,0.000422,0.000590,0.038983,0.060271,0.000986,0.001505
347,0.002000,0.371745,0.675335,1.645518,0.488204,135.821441,160.833085,0.021185,0.036223,0.046844,0.063853,3.887676,5.969032,0.000174,0.000321,0.000421,0.000597,0.038841,0.059761,0.000983,0.001515
348,0.001000,0.370978,0.674304,1.648662,1.076779,137.818386,156.496785,0.019324,0.033308,0.044011,0.063046,3.674193,5.784140,0.000157,0.000295,0.000394,0.000584,0.036700,0.057920,0.000918,0.001458
349,0.001000,0.370309,0.675070,1.625988,0.665026,131.968976,161.526829,0.018959,0.033955,0.042665,0.062483,3.473102,5.900971,0.000154,0.000301,0.000381,0.000580,0.034690,0.059086,0.000881,0.001472
350,0.001000,0.370938,0.674662,1.634729,0.743382,132.647970,155.697825,0.018945,0.033587,0.042863,0.062186,3.480862,5.770356,0.000154,0.000297,0.000383,0.000577,0.034769,0.057783,0.000884,0.001452
351,0.001000,0.371477,0.674532,1.625794,0.764520,132.269653,164.387330,0.018908,0.033744,0.042502,0.062918,3.458711,5.872554,0.000153,0.000298,0.000379,0.000585,0.034547,0.058798,0.000878,0.001471
352,0.001000,0.370274,0.674375,1.629410,0.999323,132.387812,155.474714,0.018772,0.033143,0.042528,0.063157,3.449387,5.795584,0.000152,0.000293,0.000379,0.000586,0.034454,0.058037,0.000876,0.001460
353,0.001000,0.370723,0.674727,1.626714,0.985467,132.629609,162.303510,0.018823,0.033480,0.042440,0.063039,3.456224,5.868466,0.000153,0.000296,0.000378,0.000585,0.034523,0.058761,0.000876,0.001468
354,0.001000,0.371869,0.674966,1.621545,0.670245,132.028259,168.477494,0.018757,0.033439,0.042294,0.062516,3.431229,5.875650,0.000152,0.000297,0.000377,0.000582,0.034273,0.058833,0.000872,0.001466
355,0.001000,0.370368,0.674746,1.625755,0.730057,132.326647,159.854358,0.018747,0.033756,0.042404,0.062417,3.454500,5.916977,0.000152,0.000299,0.000378,0.000580,0.034506,0.059249,0.000875,0.001471
356,0.001000,0.369871,0.674793,1.623977,0.819327,132.426309,166.216705,0.018783,0.033527,0.042311,0.063035,3.442238,5.840629,0.000152,0.000297,0.000377,0.000586,0.034383,0.058480,0.000873,0.001468
357,0.001000,0.371621,0.674126,1.632631,1.127840,132.507616,157.488747,0.018760,0.033265,0.042389,0.063084,3.452081,5.852153,0.000152,0.000294,0.000378,0.000584,0.034481,0.058599,0.000875,0.001465
358,0.001000,0.369735,0.674567,1.621732,0.768747,132.347838,165.767042,0.018648,0.033760,0.042117,0.062440,3.421910,5.838794,0.000151,0.000298,0.000375,0.000580,0.034179,0.058473,0.000868,0.001462
359,0.001000,0.369969,0.674397,1.636375,1.050106,132.810782,160.075259,0.018661,0.033355,0.042302,0.063244,3.447610,5.863264,0.000151,0.000295,0.000377,0.000587,0.034435,0.058709,0.000873,0.001469
360,0.001000,0.371524,0.674319,1.627219,0.889344,132.969850,164.210086,0.018678,0.033496,0.042167,0.062949,3.417429,5.825794,0.000151,0.000296,0.000376,0.000584,0.034134,0.058333,0.000868,0.001464
361,0.001000,0.370430,0.674340,1.626385,0.579156,132.481881,159.652476,0.018632,0.033423,0.042201,0.062126,3.435355,5.844385,0.000151,0.000296,0.000376,0.000579,0.034315,0.058526,0.000870,0.001461
362,0.001000,0.369090,0.675027,1.632872,0.542888,131.963849,167.013807,0.018591,0.033403,0.042100,0.062356,3.410492,5.903686,0.000151,0.000296,0.000375,0.000581,0.034065,0.059114,0.000866,0.001468
363,0.001000,0.369451,0.674809,1.628239,1.119470,132.565486,158.873542,0.018525,0.033660,0.042058,0.063034,3.416762,5.853418,0.000150,0.000298,0.000375,0.000583,0.034128,0.058610,0.000866,0.001467
364,0.001000,0.371916,0.674346,1.626132,0.761386,132.314249,164.584263,0.018604,0.033715,0.042001,0.062793,3.412749,5.871100,0.000151,0.000298,0.000374,0.000584,0.034086,0.058790,0.000866,0.001470
365,0.001000,0.369798,0.674276,1.628326,0.919463,131.845039,159.449895,0.018468,0.033457,0.041970,0.062401,3.400910,5.824265,0.000150,0.000296,0.000374,0.000579,0.033969,0.058318,0.000863,0.001458
366,0.001000,0.369396,0.674476,1.626961,0.547149,131.991861,165.969040,0.018510,0.033477,0.041984,0.062007,3.413508,5.904307,0.000150,0.000296,0.000374,0.000577,0.034097,0.059125,0.000865,0.001465
367,0.001000,0.370730,0.674154,1.624844,0.719315,133.124163,158.340467,0.018517,0.033392,0.041881,0.062571,3.429033,5.842894,0.000150,0.000296,0.000373,0.000582,0.034251,0.058503,0.000865,0.001463
368,0.001000,0.370910,0.674360,1.628088,0.808318,131.736735,162.761120,0.018540,0.033582,0.042003,0.062446,3.383618,5.824143,0.000150,0.000297,0.000374,0.000580,0.033797,0.058317,0.000862,0.001460
369,0.001000,0.369183,0.674393,1.624527,0.746691,132.529688,160.946926,0.018437,0.033201,0.041910,0.062448,3.411798,5.836041,0.000149,0.000294,0.000373,0.000581,0.034078,0.058434,0.000863,0.001459
370,0.001000,0.370241,0.674702,1.630166,1.064763,132.152483,167.174571,0.018502,0.033503,0.041920,0.062858,3.397977,5.860875,0.000150,0.000297,0.000373,0.000582,0.033940,0.058690,0.000862,0.001466
371,0.001000,0.370997,0.674538,1.625367,0.794511,132.154512,158.519739,0.018566,0.033302,0.041910,0.062568,3.403555,5.845663,0.000150,0.000295,0.000373,0.000582,0.033995,0.058535,0.000864,0.001462
372,0.001000,0.369559,0.673790,1.630424,0.797817,131.964366,163.913100,0.018416,0.033137,0.041991,0.063011,3.400569,5.869448,0.000149,0.000293,0.000374,0.000586,0.033967,0.058773,0.000862,0.001467
373,0.001000,0.371220,0.675121,1.622915,0.767949,132.902698,161.288329,0.018520,0.033606,0.041859,0.062312,3.419288,5.855623,0.000150,0.000298,0.000373,0.000578,0.034153,0.058634,0.000864,0.001462
374,0.001000,0.370364,0.674663,1.627570,0.944827,131.951331,161.663773,0.018417,0.033263,0.041938,0.062949,3.391443,5.833814,0.000149,0.000294,0.000373,0.000584,0.033876,0.058416,0.000861,0.001463
