epoch,lr,trainset_Energy_MAE,trainset_Force_MAE,trainset_Stress_MAE,trainset_Energy_Loss,trainset_Force_Loss,trainset_Stress_Loss,trainset_TotalLoss,validset_Energy_MAE,validset_Force_MAE,validset_Stress_MAE,validset_Energy_Loss,validset_Force_Loss,validset_Stress_Loss,validset_TotalLoss,testset_Energy_MAE,testset_Force_MAE,testset_Stress_MAE,testset_Energy_Loss,testset_Force_Loss,testset_Stress_Loss,testset_TotalLoss
75,0.006300,0.035740,0.073278,5.635103,0.000313,0.000690,0.056320,0.001566,0.045178,0.079360,6.520667,0.000406,0.000754,0.065085,0.001811,0.038076,0.085431,7.899987,0.000339,0.000825,0.079415,0.001958
76,0.006250,0.035294,0.073041,5.649739,0.000309,0.000687,0.056465,0.001560,0.046477,0.077484,6.300552,0.000417,0.000735,0.062886,0.001781,0.039949,0.085589,8.099987,0.000355,0.000827,0.081695,0.001999
77,0.006200,0.035084,0.072530,5.609103,0.000307,0.000682,0.056058,0.001550,0.047315,0.077882,6.387574,0.000426,0.000740,0.063768,0.001803,0.038667,0.083428,7.272753,0.000342,0.000802,0.073265,0.001877
78,0.006150,0.034629,0.070942,5.599999,0.000302,0.000667,0.055968,0.001528,0.043214,0.083271,6.392993,0.000387,0.000795,0.063784,0.001819,0.035736,0.084730,7.511791,0.000315,0.000819,0.075398,0.001887
79,0.006100,0.034367,0.070859,5.574722,0.000300,0.000665,0.055716,0.001522,0.046318,0.085777,6.956445,0.000416,0.000819,0.069431,0.001930,0.037788,0.089087,7.489359,0.000333,0.000859,0.074938,0.001941
80,0.006050,0.034572,0.071308,5.573391,0.000302,0.000669,0.055702,0.001528,0.047491,0.079724,6.741571,0.000427,0.000759,0.067250,0.001859,0.038387,0.083130,7.638546,0.000340,0.000798,0.077040,0.001908
81,0.006000,0.034356,0.070825,5.608535,0.000300,0.000665,0.056052,0.001525,0.046177,0.086639,6.315820,0.000415,0.000828,0.063065,0.001874,0.037784,0.086630,7.287827,0.000335,0.000833,0.073617,0.001904
82,0.005950,0.034127,0.070626,5.537348,0.000297,0.000663,0.055341,0.001514,0.044885,0.081733,6.509165,0.000403,0.000779,0.064969,0.001831,0.036201,0.083121,7.406257,0.000317,0.000800,0.074139,0.001859
83,0.005900,0.033718,0.069151,5.411370,0.000293,0.000648,0.054082,0.001482,0.045293,0.079695,6.448782,0.000407,0.000758,0.064365,0.001809,0.037899,0.084723,7.266740,0.000337,0.000818,0.073223,0.001887
84,0.005850,0.033494,0.068941,5.383136,0.000291,0.000646,0.053799,0.001475,0.043130,0.081110,6.449282,0.000387,0.000774,0.064367,0.001804,0.035942,0.085580,7.651957,0.000318,0.000824,0.076768,0.001910
85,0.005800,0.033033,0.068532,5.321966,0.000287,0.000642,0.053188,0.001460,0.044831,0.079514,6.356314,0.000402,0.000758,0.063451,0.001795,0.035336,0.082740,7.338961,0.000310,0.000797,0.073989,0.001847
86,0.005750,0.032863,0.068203,5.343649,0.000285,0.000639,0.053404,0.001458,0.043536,0.073074,6.427868,0.000389,0.000691,0.064165,0.001722,0.035480,0.080141,7.458608,0.000313,0.000769,0.075534,0.001837
87,0.005700,0.033060,0.068229,5.406231,0.000287,0.000639,0.054030,0.001466,0.044772,0.083456,6.457446,0.000402,0.000796,0.064436,0.001842,0.035809,0.086047,7.205146,0.000315,0.000832,0.072419,0.001871
88,0.005650,0.032612,0.067898,5.295895,0.000283,0.000636,0.052927,0.001448,0.043498,0.078745,6.186296,0.000389,0.000749,0.061750,0.001756,0.035396,0.082406,7.453974,0.000310,0.000799,0.075490,0.001864
