epoch,lr,trainset_Energy_MAE,trainset_Force_MAE,trainset_Stress_MAE,trainset_Energy_Loss,trainset_Force_Loss,trainset_Stress_Loss,trainset_TotalLoss,validset_Energy_MAE,validset_Force_MAE,validset_Stress_MAE,validset_Energy_Loss,validset_Force_Loss,validset_Stress_Loss,validset_TotalLoss,testset_Energy_MAE,testset_Force_MAE,testset_Stress_MAE,testset_Energy_Loss,testset_Force_Loss,testset_Stress_Loss,testset_TotalLoss
63,0.006900,0.034235,0.074673,5.498027,0.000299,0.000703,0.054947,0.001551,0.044195,0.088562,6.665504,0.000397,0.000846,0.066531,0.001908,0.035286,0.090167,8.280977,0.000310,0.000859,0.083198,0.002001
64,0.006850,0.034543,0.074495,5.542436,0.000302,0.000701,0.055392,0.001556,0.045259,0.083819,6.450299,0.000407,0.000798,0.064388,0.001849,0.036321,0.086649,7.709449,0.000321,0.000828,0.077265,0.001921
65,0.006800,0.033692,0.073661,5.481085,0.000293,0.000693,0.054778,0.001534,0.044020,0.083632,6.286702,0.000395,0.000797,0.062758,0.001820,0.034862,0.083671,7.400978,0.000305,0.000797,0.074110,0.001843
66,0.006750,0.033727,0.073212,5.382785,0.000294,0.000688,0.053795,0.001520,0.043663,0.079692,6.366636,0.000391,0.000757,0.063551,0.001784,0.035063,0.081847,7.620379,0.000308,0.000778,0.076413,0.001850
67,0.006700,0.034033,0.074440,5.602533,0.000297,0.000701,0.055993,0.001558,0.046665,0.086458,6.590533,0.000420,0.000825,0.065754,0.001903,0.037116,0.087293,7.960693,0.000327,0.000838,0.079883,0.001964
68,0.006650,0.033397,0.072636,5.374305,0.000291,0.000682,0.053711,0.001510,0.045367,0.079403,6.381210,0.000408,0.000753,0.063691,0.001798,0.036899,0.082430,7.618230,0.000327,0.000785,0.076497,0.001878
69,0.006600,0.032991,0.072356,5.322580,0.000287,0.000680,0.053195,0.001499,0.045652,0.079348,6.384874,0.000410,0.000754,0.063736,0.001802,0.037131,0.083190,7.957867,0.000330,0.000793,0.080248,0.001926
70,0.006550,0.033140,0.072692,5.422549,0.000288,0.000683,0.054195,0.001513,0.045405,0.079863,6.563715,0.000407,0.000758,0.065505,0.001821,0.037320,0.084540,7.823755,0.000328,0.000806,0.078399,0.001918
71,0.006500,0.032752,0.072163,5.330472,0.000284,0.000677,0.053272,0.001494,0.046415,0.084695,6.550913,0.000418,0.000808,0.065407,0.001880,0.037808,0.085444,8.021003,0.000336,0.000817,0.080760,0.001961
72,0.006450,0.033171,0.072618,5.379126,0.000288,0.000682,0.053760,0.001508,0.045046,0.078429,6.395090,0.000404,0.000744,0.063813,0.001786,0.036643,0.082446,7.566822,0.000322,0.000782,0.075800,0.001862
73,0.006400,0.032412,0.071526,5.275000,0.000281,0.000671,0.052717,0.001479,0.043344,0.081431,6.273181,0.000388,0.000774,0.062596,0.001788,0.035529,0.086120,7.692673,0.000314,0.000822,0.077369,0.001910
74,0.006350,0.032810,0.071740,5.403447,0.000285,0.000674,0.054002,0.001498,0.044014,0.080133,6.454415,0.000395,0.000761,0.064401,0.001800,0.035384,0.084885,7.674499,0.000312,0.000814,0.077238,0.001898
75,0.006300,0.032371,0.071547,5.283494,0.000280,0.000672,0.052802,0.001481,0.044326,0.083232,6.710655,0.000398,0.000792,0.066960,0.001860,0.035214,0.084730,7.948768,0.000310,0.000811,0.080261,0.001924
76,0.006250,0.032168,0.070240,5.242729,0.000279,0.000659,0.052395,0.001461,0.042784,0.078542,6.418579,0.000383,0.000745,0.064051,0.001769,0.033622,0.082972,7.602597,0.000294,0.000790,0.076426,0.001848
77,0.006200,0.031623,0.070181,5.229099,0.000273,0.000658,0.052259,0.001454,0.043805,0.081776,6.492827,0.000393,0.000777,0.064782,0.001818,0.034470,0.085027,7.957375,0.000303,0.000814,0.080084,0.001917
78,0.006150,0.031794,0.070054,5.212193,0.000275,0.000657,0.052090,0.001453,0.044957,0.077264,6.316972,0.000404,0.000733,0.063039,0.001767,0.036187,0.082771,7.543630,0.000321,0.000791,0.076147,0.001873
79,0.006100,0.031633,0.069922,5.228862,0.000273,0.000656,0.052257,0.001452,0.043141,0.082298,6.345210,0.000386,0.000784,0.063313,0.001803,0.034326,0.084121,7.584421,0.000300,0.000809,0.076007,0.001869
80,0.006050,0.031495,0.069440,5.183464,0.000272,0.000651,0.051803,0.001441,0.043077,0.080873,6.483619,0.000385,0.000768,0.064718,0.001801,0.034874,0.084641,8.006118,0.000307,0.000806,0.080566,0.001919
81,0.006000,0.031504,0.069339,5.202748,0.000272,0.000650,0.051995,0.001442,0.043742,0.082568,6.405282,0.000392,0.000787,0.063923,0.001819,0.034298,0.083884,7.569230,0.000300,0.000803,0.076103,0.001864
82,0.005950,0.031418,0.069167,5.173676,0.000271,0.000648,0.051704,0.001436,0.042737,0.078622,6.287355,0.000382,0.000745,0.062742,0.001755,0.034981,0.082926,7.928175,0.000308,0.000786,0.079334,0.001887
83,0.005900,0.031165,0.068873,5.121668,0.000269,0.000645,0.051185,0.001426,0.043464,0.078119,6.280836,0.000390,0.000742,0.062677,0.001758,0.034576,0.080823,7.524437,0.000304,0.000769,0.075417,0.001827
84,0.005850,0.030989,0.068288,5.096726,0.000267,0.000639,0.050935,0.001416,0.042210,0.078362,6.211573,0.000377,0.000744,0.061988,0.001741,0.034113,0.083971,7.621030,0.000300,0.000805,0.076473,0.001870
85,0.005800,0.030746,0.068268,5.028808,0.000265,0.000639,0.050255,0.001407,0.042766,0.077250,6.359131,0.000382,0.000732,0.063453,0.001749,0.034748,0.080781,7.789375,0.000305,0.000766,0.077980,0.001851
86,0.005750,0.030884,0.068383,5.110214,0.000266,0.000640,0.051070,0.001416,0.042414,0.077445,6.272066,0.000379,0.000734,0.062608,0.001739,0.033496,0.082276,7.801236,0.000294,0.000789,0.078705,0.001870
87,0.005700,0.030384,0.067785,5.001802,0.000261,0.000634,0.049986,0.001395,0.041206,0.075234,6.365503,0.000368,0.000712,0.063523,0.001715,0.033201,0.078791,7.743543,0.000291,0.000750,0.077612,0.001817
88,0.005650,0.030302,0.067177,4.982875,0.000260,0.000628,0.049798,0.001386,0.043275,0.076327,6.263752,0.000387,0.000724,0.062493,0.001736,0.033986,0.081089,7.252828,0.000298,0.000776,0.072661,0.001800
89,0.005600,0.030013,0.067069,4.983249,0.000258,0.000627,0.049800,0.001383,0.041992,0.077886,6.335541,0.000375,0.000739,0.063233,0.001747,0.033586,0.080264,7.618261,0.000295,0.000764,0.076436,0.001823
90,0.005550,0.030390,0.067488,5.024800,0.000261,0.000631,0.050215,0.001394,0.041715,0.077051,6.373740,0.000373,0.000730,0.063612,0.001739,0.032927,0.081648,7.606915,0.000289,0.000783,0.076642,0.001838
91,0.005500,0.030249,0.067497,4.954141,0.000260,0.000631,0.049508,0.001386,0.041403,0.075504,6.217585,0.000370,0.000715,0.062040,0.001705,0.033432,0.078747,7.673493,0.000291,0.000746,0.077073,0.001808
92,0.005450,0.030075,0.066876,5.035524,0.000258,0.000625,0.050323,0.001387,0.042790,0.076043,6.178993,0.000383,0.000720,0.061674,0.001720,0.034350,0.081518,7.495580,0.000302,0.000784,0.075609,0.001842
93,0.005400,0.029828,0.066229,4.932874,0.000256,0.000619,0.049296,0.001368,0.041794,0.073710,6.164352,0.000374,0.000696,0.061519,0.001685,0.033442,0.079817,7.496545,0.000295,0.000768,0.075235,0.001815
94,0.005350,0.029904,0.065896,4.942204,0.000257,0.000615,0.049390,0.001366,0.044698,0.082035,7.453078,0.000401,0.000779,0.074421,0.001925,0.035449,0.087485,8.764082,0.000313,0.000840,0.088193,0.002035
95,0.005300,0.029500,0.065949,4.945586,0.000253,0.000616,0.049424,0.001363,0.040858,0.074984,6.246427,0.000365,0.000709,0.062320,0.001697,0.032825,0.079976,7.618907,0.000287,0.000765,0.076722,0.001819
96,0.005250,0.029579,0.065516,4.882668,0.000254,0.000612,0.048794,0.001353,0.043388,0.077678,6.449241,0.000389,0.000736,0.064369,0.001768,0.034350,0.083154,7.578168,0.000303,0.000797,0.076102,0.001861
97,0.005200,0.029289,0.066121,4.908060,0.000251,0.000618,0.049047,0.001359,0.040882,0.072794,6.100754,0.000365,0.000687,0.060871,0.001661,0.032309,0.078143,7.404581,0.000283,0.000746,0.074172,0.001771
98,0.005150,0.029397,0.065349,4.851961,0.000252,0.000610,0.048486,0.001346,0.040883,0.074949,6.225948,0.000365,0.000709,0.062141,0.001695,0.032558,0.080473,7.398724,0.000285,0.000775,0.074437,0.001803
99,0.005100,0.029194,0.065266,4.869280,0.000250,0.000609,0.048661,0.001346,0.041143,0.073957,6.259539,0.000367,0.000699,0.062455,0.001691,0.032123,0.079351,7.679153,0.000281,0.000758,0.077157,0.001810
100,0.005050,0.029017,0.065106,4.878103,0.000248,0.000607,0.048748,0.001343,0.040384,0.075727,6.125403,0.000360,0.000717,0.061145,0.001688,0.032349,0.081401,7.588686,0.000284,0.000781,0.076421,0.001829
101,0.005000,0.029187,0.064823,4.853428,0.000250,0.000605,0.048501,0.001339,0.041902,0.074710,6.188974,0.000374,0.000707,0.061780,0.001699,0.032877,0.079898,7.184798,0.000287,0.000766,0.072059,0.001774
102,0.004951,0.028712,0.064483,4.826963,0.000245,0.000602,0.048237,0.001329,0.041728,0.074347,6.217452,0.000373,0.000703,0.062040,0.001697,0.033427,0.079545,7.492855,0.000295,0.000760,0.075407,0.001809
103,0.004901,0.028764,0.064371,4.753760,0.000246,0.000600,0.047505,0.001321,0.041455,0.073136,6.320344,0.000370,0.000691,0.063047,0.001692,0.032540,0.077454,7.233252,0.000285,0.000738,0.072923,0.001751
104,0.004851,0.028579,0.064205,4.790942,0.000244,0.000599,0.047878,0.001321,0.040165,0.075456,6.246459,0.000358,0.000714,0.062340,0.001695,0.031423,0.080879,7.528739,0.000275,0.000777,0.075627,0.001808
105,0.004801,0.028840,0.064548,4.786340,0.000246,0.000602,0.047830,0.001327,0.041037,0.077295,6.385491,0.000366,0.000734,0.063735,0.001737,0.032465,0.081024,7.701415,0.000283,0.000776,0.077312,0.001831
