epoch,lr,trainset_Energy_MAE,trainset_Force_MAE,trainset_Stress_MAE,trainset_Energy_Loss,trainset_Force_Loss,trainset_Stress_Loss,trainset_TotalLoss,validset_Energy_MAE,validset_Force_MAE,validset_Stress_MAE,validset_Energy_Loss,validset_Force_Loss,validset_Stress_Loss,validset_TotalLoss,testset_Energy_MAE,testset_Force_MAE,testset_Stress_MAE,testset_Energy_Loss,testset_Force_Loss,testset_Stress_Loss,testset_TotalLoss
50,0.007550,0.039709,0.080433,6.226653,0.000352,0.000760,0.062234,0.001735,0.048481,0.089042,6.921241,0.000439,0.000853,0.069096,0.001983,0.040161,0.093675,8.124295,0.000358,0.000909,0.081771,0.002085
51,0.007500,0.039225,0.079981,6.197034,0.000347,0.000755,0.061936,0.001722,0.048895,0.090740,6.677192,0.000443,0.000870,0.066663,0.001979,0.040173,0.091316,7.527030,0.000359,0.000884,0.075438,0.001997
52,0.007450,0.039000,0.078922,6.075470,0.000345,0.000745,0.060723,0.001697,0.049391,0.087636,6.543950,0.000447,0.000840,0.065340,0.001941,0.041320,0.087079,7.788254,0.000369,0.000846,0.078131,0.001997
53,0.007400,0.038411,0.078654,6.073804,0.000339,0.000742,0.060704,0.001688,0.047536,0.087917,6.862938,0.000429,0.000842,0.068490,0.001956,0.039267,0.091333,7.649109,0.000349,0.000891,0.077276,0.002013
54,0.007350,0.037747,0.078066,6.039992,0.000333,0.000737,0.060366,0.001673,0.046378,0.084158,6.578313,0.000418,0.000804,0.065646,0.001878,0.038678,0.089696,7.681781,0.000343,0.000879,0.077126,0.001994
55,0.007300,0.038132,0.078106,6.023497,0.000337,0.000737,0.060202,0.001675,0.045439,0.090957,6.611250,0.000409,0.000874,0.065970,0.001942,0.036947,0.092151,7.288930,0.000326,0.000901,0.073115,0.001959
56,0.007250,0.037496,0.076792,5.941476,0.000330,0.000723,0.059381,0.001648,0.044779,0.079975,6.593059,0.000403,0.000762,0.065808,0.001823,0.036427,0.085560,7.579667,0.000322,0.000826,0.076017,0.001908
57,0.007200,0.037365,0.076822,5.982335,0.000329,0.000725,0.059790,0.001652,0.046154,0.085644,6.816015,0.000416,0.000818,0.068020,0.001914,0.038468,0.093952,7.691368,0.000344,0.000930,0.077229,0.002045
58,0.007150,0.036708,0.076084,5.840286,0.000323,0.000716,0.058371,0.001623,0.045965,0.080975,6.567555,0.000414,0.000772,0.065545,0.001841,0.036022,0.085276,7.257757,0.000316,0.000823,0.072576,0.001865
59,0.007100,0.036789,0.075273,5.810468,0.000323,0.000709,0.058073,0.001613,0.049279,0.086358,6.734566,0.000445,0.000827,0.067193,0.001944,0.042015,0.094745,7.780313,0.000376,0.000934,0.078013,0.002090
60,0.007050,0.036134,0.074817,5.764976,0.000317,0.000704,0.057619,0.001597,0.044762,0.087089,6.627321,0.000402,0.000834,0.066152,0.001897,0.035810,0.086780,7.865112,0.000317,0.000848,0.079574,0.001961
61,0.007000,0.036209,0.074811,5.859658,0.000318,0.000704,0.058563,0.001608,0.045052,0.083698,6.378239,0.000404,0.000799,0.063684,0.001840,0.036563,0.089661,7.336808,0.000324,0.000878,0.074147,0.001944
62,0.006950,0.036108,0.074255,5.729100,0.000317,0.000698,0.057259,0.001588,0.045642,0.081481,6.587801,0.000411,0.000777,0.065723,0.001845,0.036174,0.083671,7.345564,0.000319,0.000809,0.073818,0.001866
63,0.006900,0.035212,0.072038,5.700953,0.000308,0.000676,0.056976,0.001554,0.043331,0.079406,6.576960,0.000388,0.000756,0.065643,0.001801,0.034922,0.083126,7.262154,0.000306,0.000799,0.073142,0.001837
64,0.006850,0.035137,0.072592,5.583439,0.000307,0.000681,0.055803,0.001546,0.046404,0.084925,6.741430,0.000417,0.000811,0.067273,0.001901,0.038924,0.090987,7.658910,0.000346,0.000885,0.076886,0.002000
65,0.006800,0.035355,0.073026,5.828792,0.000309,0.000687,0.058257,0.001579,0.043865,0.084018,6.627408,0.000393,0.000804,0.066141,0.001859,0.033886,0.084627,7.726326,0.000296,0.000821,0.077337,0.001890
66,0.006750,0.034773,0.071583,5.594960,0.000304,0.000672,0.055916,0.001535,0.045346,0.077541,6.490117,0.000408,0.000736,0.064781,0.001792,0.036926,0.084749,7.729464,0.000325,0.000824,0.077661,0.001926
67,0.006700,0.034360,0.070910,5.509313,0.000300,0.000665,0.055060,0.001515,0.042757,0.079791,6.406752,0.000382,0.000760,0.063962,0.001782,0.034478,0.085320,7.328862,0.000301,0.000831,0.073701,0.001870
68,0.006650,0.034698,0.071090,5.638343,0.000303,0.000667,0.056353,0.001534,0.045799,0.086565,6.646011,0.000411,0.000829,0.066308,0.001903,0.037561,0.091287,7.449007,0.000332,0.000899,0.075103,0.001982
69,0.006600,0.033926,0.071091,5.526437,0.000295,0.000667,0.055232,0.001515,0.044289,0.080233,6.544279,0.000398,0.000764,0.065303,0.001815,0.034505,0.083057,7.653366,0.000303,0.000801,0.077008,0.001875
70,0.006550,0.033702,0.070069,5.454851,0.000293,0.000657,0.054517,0.001496,0.043124,0.084948,6.388198,0.000385,0.000813,0.063753,0.001836,0.034638,0.086126,7.437024,0.000304,0.000842,0.075004,0.001896
71,0.006500,0.033347,0.069724,5.413598,0.000290,0.000653,0.054103,0.001484,0.043052,0.082328,6.265408,0.000385,0.000785,0.062537,0.001796,0.034667,0.086942,7.193877,0.000306,0.000853,0.072263,0.001882
72,0.006450,0.033491,0.069347,5.444096,0.000291,0.000649,0.054408,0.001485,0.042789,0.078807,6.331242,0.000383,0.000751,0.063190,0.001766,0.034344,0.082513,7.451227,0.000302,0.000801,0.074602,0.001849
73,0.006400,0.033360,0.069121,5.365890,0.000290,0.000648,0.053626,0.001474,0.042369,0.084804,6.611834,0.000378,0.000811,0.065948,0.001849,0.033737,0.088974,7.306202,0.000295,0.000873,0.073717,0.001905
74,0.006350,0.032990,0.069190,5.408858,0.000286,0.000649,0.054056,0.001476,0.042164,0.075037,6.549794,0.000377,0.000712,0.065385,0.001743,0.034094,0.082088,7.322127,0.000298,0.000798,0.073253,0.001828
75,0.006300,0.037234,0.078212,6.031203,0.000328,0.000740,0.060278,0.001671,0.044035,0.083732,6.423140,0.000395,0.000800,0.064127,0.001836,0.035392,0.087098,7.657220,0.000311,0.000847,0.077011,0.001928
76,0.006250,0.033378,0.070367,5.439621,0.000290,0.000660,0.054365,0.001494,0.042251,0.077447,6.304919,0.000378,0.000737,0.062934,0.001744,0.034477,0.083925,7.305612,0.000302,0.000819,0.073165,0.001853
77,0.006200,0.032342,0.067666,5.257750,0.000280,0.000633,0.052545,0.001439,0.041605,0.074464,6.314296,0.000372,0.000706,0.063002,0.001707,0.032847,0.080442,7.397838,0.000287,0.000777,0.074829,0.001812
78,0.006150,0.031907,0.066684,5.160765,0.000276,0.000624,0.051574,0.001415,0.040998,0.077002,6.247780,0.000366,0.000733,0.062355,0.001722,0.032648,0.081907,7.141294,0.000287,0.000802,0.071700,0.001805
79,0.006100,0.031505,0.066420,5.168733,0.000272,0.000621,0.051654,0.001409,0.042555,0.074625,6.410530,0.000380,0.000709,0.063974,0.001729,0.032978,0.080141,7.208181,0.000288,0.000781,0.072528,0.001794
80,0.006050,0.031745,0.066284,5.106996,0.000274,0.000619,0.051038,0.001404,0.043350,0.077311,6.265162,0.000387,0.000734,0.062524,0.001747,0.036614,0.083857,7.763892,0.000323,0.000820,0.077646,0.001920
81,0.006000,0.031591,0.066289,5.173051,0.000273,0.000619,0.051698,0.001409,0.042273,0.076540,6.528658,0.000378,0.000726,0.065216,0.001756,0.034019,0.081332,7.863571,0.000297,0.000781,0.078904,0.001867
82,0.005950,0.031565,0.065967,5.169458,0.000272,0.000616,0.051661,0.001405,0.040449,0.077193,6.407674,0.000361,0.000733,0.063965,0.001734,0.031776,0.081257,7.504687,0.000278,0.000796,0.075624,0.001830
83,0.005900,0.031269,0.065563,5.117206,0.000270,0.000612,0.051139,0.001393,0.040895,0.078283,6.569296,0.000364,0.000745,0.065552,0.001765,0.032410,0.081384,7.277499,0.000282,0.000786,0.073158,0.001800
84,0.005850,0.031388,0.066028,5.183015,0.000271,0.000617,0.051797,0.001406,0.043011,0.081606,6.335932,0.000384,0.000778,0.063202,0.001795,0.033845,0.087042,7.506711,0.000296,0.000850,0.075187,0.001897
85,0.005800,0.031112,0.065955,5.199966,0.000268,0.000616,0.051968,0.001404,0.044178,0.076998,6.606725,0.000396,0.000731,0.065924,0.001787,0.034840,0.082384,7.726736,0.000306,0.000799,0.077413,0.001879
86,0.005750,0.031013,0.065524,5.103616,0.000267,0.000612,0.051003,0.001389,0.040170,0.074918,6.191687,0.000358,0.000710,0.061826,0.001687,0.032524,0.081793,7.336685,0.000284,0.000794,0.073678,0.001815
87,0.005700,0.030758,0.064497,5.053324,0.000265,0.000601,0.050501,0.001371,0.042856,0.075460,6.412202,0.000383,0.000716,0.063975,0.001739,0.034028,0.081498,7.525445,0.000299,0.000797,0.075718,0.001854
88,0.005650,0.030820,0.064952,5.087854,0.000265,0.000606,0.050847,0.001380,0.042558,0.076352,6.157626,0.000380,0.000726,0.061466,0.001720,0.034284,0.083154,7.484578,0.000299,0.000807,0.075059,0.001857
89,0.005600,0.030406,0.064334,5.022528,0.000261,0.000600,0.050193,0.001363,0.042042,0.074547,6.465389,0.000375,0.000707,0.064522,0.001728,0.032868,0.081129,7.258777,0.000287,0.000789,0.072936,0.001806
90,0.005550,0.030131,0.064197,5.025915,0.000259,0.000599,0.050227,0.001360,0.041009,0.074769,6.364895,0.000365,0.000709,0.063498,0.001710,0.033312,0.082817,7.684821,0.000291,0.000811,0.077080,0.001873
91,0.005500,0.029857,0.063594,4.971005,0.000256,0.000593,0.049678,0.001345,0.041003,0.079943,6.388799,0.000366,0.000760,0.063753,0.001764,0.032671,0.085587,7.234940,0.000288,0.000838,0.072629,0.001851
92,0.005450,0.029880,0.063000,4.919077,0.000256,0.000587,0.049160,0.001335,0.040254,0.076035,6.325620,0.000359,0.000721,0.063141,0.001711,0.032485,0.084391,7.398852,0.000283,0.000826,0.074030,0.001849
93,0.005400,0.030006,0.063447,5.022039,0.000257,0.000591,0.050187,0.001350,0.039953,0.073734,6.034798,0.000356,0.000699,0.060223,0.001657,0.031320,0.081477,7.425620,0.000275,0.000798,0.074532,0.001818
94,0.005350,0.029990,0.063248,5.038928,0.000257,0.000589,0.050357,0.001350,0.040331,0.072231,6.205256,0.000359,0.000683,0.061946,0.001662,0.032191,0.078757,7.443040,0.000280,0.000765,0.074715,0.001792
95,0.005300,0.029349,0.062232,4.857480,0.000251,0.000579,0.048541,0.001315,0.042132,0.075779,6.158415,0.000376,0.000718,0.061457,0.001708,0.033430,0.084874,7.346493,0.000291,0.000831,0.073831,0.001861
